image_path,question,answer
42/42055688.jpg,What is the product style?,Strippy
b8/b88164d0.jpg,What is the brand?,find
b8/b88164d0.jpg,What kind of footwear is this?,Sandal
b8/b88164d0.jpg,What is the heel type?,Wedge
b8/b88164d0.jpg,What color is it?,Beige
b8/b88164d0.jpg,What is the style?,Strippy
0e/0e63e128.jpg,What is the brand?,find
0e/0e63e128.jpg,What is the product type?,Sandal
0e/0e63e128.jpg,What is the heel style?,Wedge
0e/0e63e128.jpg,What color are the shoes?,Beige
0e/0e63e128.jpg,What is the shoe style?,Strippy
0e/0e63e128.jpg,What is the heel height?,Heels
23/23cb5f41.jpg,What is the brand?,find
23/23cb5f41.jpg,What kind of shoe is this?,Sandal
23/23cb5f41.jpg,What is the heel type?,Wedge
23/23cb5f41.jpg,What is the color?,Beige
23/23cb5f41.jpg,What is the style?,Strippy
22/2234d5a0.jpg,What is the case's brand?,Solimo
22/2234d5a0.jpg,What is the case's color?,Others
22/2234d5a0.jpg,What type of case is it?,Hard
22/2234d5a0.jpg,Is the case printed?,Yes
22/2234d5a0.jpg,What shape is the item?,Rectangular
22/2234d5a0.jpg,What is the case for?,Huawei
ee/ee8ee952.jpg,What is the product brand? ,Solimo
ee/ee8ee952.jpg,What is the product color?,Others
ee/ee8ee952.jpg,What is the product type?,Case
ee/ee8ee952.jpg,What phone is the cover for?,Huawei
ee/ee8ee952.jpg,Is it 3D printed?,Yes
ee/ee8ee952.jpg,What is the case style?,Back
49/49b1b22b.jpg,What is the case's brand?,Solimo
49/49b1b22b.jpg,What is the cover's type?,Case
49/49b1b22b.jpg,Is it a slim cover?,Yes
49/49b1b22b.jpg,Is it a hard cover?,Yes
49/49b1b22b.jpg,What is the cover's style?,Designer
49/49b1b22b.jpg,What type of print is it?,3D
49/49b1b22b.jpg,What ports are cut?,Audio
49/49b1b22b.jpg,What buttons are cut?,Volume
66/66f3a68c.jpg,What is the product brand?,Solimo
66/66f3a68c.jpg,What type of case is this?,Back
66/66f3a68c.jpg,What is the case's color?,Multi
66/66f3a68c.jpg,Is it hard or soft?,Hard
66/66f3a68c.jpg,What is the design style?,3D
89/89f9a7a2.jpg,What is the case's color?,Black
89/89f9a7a2.jpg,What is the brand?,Solimo
89/89f9a7a2.jpg,What type of case is it?,Hard
89/89f9a7a2.jpg,What shape is the heart?,Red
89/89f9a7a2.jpg,What is the product type?,Case
14/141b2a17.jpg,What brand is this?,Solimo
14/141b2a17.jpg,What is the case's color?,Multicolor
14/141b2a17.jpg,What is the phone case material?,Silicone
14/141b2a17.jpg,What is the model's name?,Comio
14/141b2a17.jpg,What style is this case?,Girlie
14/141b2a17.jpg,What is the product type?,Case
14/141b2a17.jpg,What are the flowers' color?,Pink
2f/2f357c87.jpg,What is the case's brand?,Solimo
2f/2f357c87.jpg,What is the case's main color?,Multicolor
2f/2f357c87.jpg,What is the case's material?,Silicone
2f/2f357c87.jpg,What is the phone's model?,Comio
2f/2f357c87.jpg,What is the case's product type?,Case
2f/2f357c87.jpg,What is the case's style?,Girlie
2f/2f357c87.jpg,What is the pattern?,Flowers
85/85192c70.jpg,What brand is this?,Solimo
85/85192c70.jpg,What is the case's color?,Multicolor
85/85192c70.jpg,What is the case material?,Silicone
85/85192c70.jpg,What style is this?,Girlie
85/85192c70.jpg,What is the model?,C2
85/85192c70.jpg,What shape is this item?,Flowers
85/85192c70.jpg,Is the back transparent?,Yes
85/85192c70.jpg,What is the pattern?,Floral
2d/2dd125e3.jpg,What is the brand?,AmazonBasics
2d/2dd125e3.jpg,What kind of gloves are these?,MMA
2d/2dd125e3.jpg,What is the gloves' color?,Black
2d/2dd125e3.jpg,What are these gloves made of?,Leather
2d/2dd125e3.jpg,What is the product type?,Gloves
d6/d6ebfb95.jpg,What is the brand?,AmazonBasics
d6/d6ebfb95.jpg,What type of gloves are these?,MMA
d6/d6ebfb95.jpg,What is the glove's style?,MMA
d6/d6ebfb95.jpg,What is it made of?,Leather
d6/d6ebfb95.jpg,What color are these gloves?,Black
65/654c1754.jpg,What is the brand?,AmazonBasics
65/654c1754.jpg,What is the glove's style?,MMA
65/654c1754.jpg,What is the product type?,Glove
65/654c1754.jpg,What is the color?,Black
7f/7f34988c.jpg,What is the brand?,AmazonBasics
7f/7f34988c.jpg,What is the glove style?,MMA
7f/7f34988c.jpg,What material are these?,Leather
7f/7f34988c.jpg,What color are they?,Black
7f/7f34988c.jpg,What type of glove?,Boxing
c7/c761cdb9.jpg,What is the product's brand?,365
c7/c761cdb9.jpg,What is the bar's shape?,Rectangle
c7/c761cdb9.jpg,What extract is mentioned?,Cucumber
c7/c761cdb9.jpg,Is it triple milled?,Yes
c7/c761cdb9.jpg,What type of soap is it?,Glycerin
c7/c761cdb9.jpg,Is it for beauty?,Yes
4b/4b0bdd00.jpg,What is the brand?,365
4b/4b0bdd00.jpg,What is the product type?,BEAUTY
4b/4b0bdd00.jpg,What is the item shape?,Rectangular
4b/4b0bdd00.jpg,What is the item color?,Green
fe/fe7853ed.jpg,What brand is it?,365
fe/fe7853ed.jpg,What kind of oil is added?,Olive
fe/fe7853ed.jpg,What extract is in it?,Cucumber
fe/fe7853ed.jpg,What acid is included?,Palm
fe/fe7853ed.jpg,What is the product type?,Beauty
e5/e5363e25.jpg,What is the product's brand?,365
e5/e5363e25.jpg,What is the product type?,Beauty
e5/e5363e25.jpg,What is the product's scent?,Cucumber
e5/e5363e25.jpg,What is the soap type?,Glycerin
e5/e5363e25.jpg,What is the net weight?,Four
e5/e5363e25.jpg,What is the packaging look?,Fresh
e4/e482dee9.jpg,What is the brand?,Solimo
e4/e482dee9.jpg,What is the case pattern?,Cross
e4/e482dee9.jpg,What is the phone brand?,LG
e4/e482dee9.jpg,Is it hard or soft?,Hard
e4/e482dee9.jpg,What is the color?,Others
e4/e482dee9.jpg,What type of print?,3D
76/76c98bb9.jpg,What is the brand?,Solimo
76/76c98bb9.jpg,What is the design?,Cross
76/76c98bb9.jpg,What type of case?,Hard
76/76c98bb9.jpg,What is the cover for?,Mobile
76/76c98bb9.jpg,What color is it?,Others
49/49b1b22b.jpg,What brand is it?,Solimo
49/49b1b22b.jpg,What is the color?,Others
49/49b1b22b.jpg,What is the product?,Case
49/49b1b22b.jpg,For which model?,Q7
49/49b1b22b.jpg,What kind of print?,3D
66/66f3a68c.jpg,What is the product type?,Case
66/66f3a68c.jpg,Is the case hard?,Yes
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,Is it printed?,Yes
66/66f3a68c.jpg,Is it for LG?,Yes
66/66f3a68c.jpg,What is the color?,Others
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What type of case is it?,Back
ee/ee8ee952.jpg,What is the case's color?,Others
ee/ee8ee952.jpg,Is it hard or soft?,Hard
ee/ee8ee952.jpg,What is the print type?,3D
ee/ee8ee952.jpg,What phone is compatible?,LG
8a/8ad734d1.jpg,What color is the bottle?,Blue
8a/8ad734d1.jpg,What is the bottle's brand?,Eono
8a/8ad734d1.jpg,Is the bottle leakproof?,Yes
8a/8ad734d1.jpg,Is the material food-grade?,Yes
8a/8ad734d1.jpg,Is the bottle BPA-free?,Yes
99/994aa7f6.jpg,What is the brand?,WholeFoods
99/994aa7f6.jpg,What powder is shown?,DRibose
99/994aa7f6.jpg,Is the product vegan?,Yes
99/994aa7f6.jpg,What color is the bottle?,Black
99/994aa7f6.jpg,What product type is it?,Grocery
4c/4c829c8a.jpg,What is the product's brand?,Whole
4c/4c829c8a.jpg,What type of product is this?,Grocery
4c/4c829c8a.jpg,What is the product's form?,Powder
4c/4c829c8a.jpg,What color is the container?,Black
4c/4c829c8a.jpg,Is this product vegan?,Yes
4f/4f208fa7.jpg,What brand is this?,Whole
4f/4f208fa7.jpg,What kind of product is this?,Grocery
4f/4f208fa7.jpg,Is the product vegan?,Yes
4f/4f208fa7.jpg,What is the item's weight?,Ounces
4f/4f208fa7.jpg,What color is the container?,Black
ea/eaa6bf6c.jpg,What is the brand?,Whole
ea/eaa6bf6c.jpg,What product type is this?,Grocery
ea/eaa6bf6c.jpg,Is this product vegan?,Yes
ea/eaa6bf6c.jpg,What is the product form?,Powder
ea/eaa6bf6c.jpg,What is the product weight?,8
89/896fb467.jpg,What is the product type?,Grocery
89/896fb467.jpg,What is the brand?,Whole
89/896fb467.jpg,What is the bottle color?,Black
89/896fb467.jpg,Is it vegan?,Yes
89/896fb467.jpg,What measurement is on label?,Ounces
4a/4ada2d87.jpg,What is the product's brand?,Wholefoods
4a/4ada2d87.jpg,What color is the bottle?,Black
4a/4ada2d87.jpg,What kind of product is this?,Grocery
4a/4ada2d87.jpg,Is it vegan?,Yes
4a/4ada2d87.jpg,What is the bottle's material?,Plastic
3c/3c5bcd6f.jpg,What kind of cheese is this?,Feta
3c/3c5bcd6f.jpg,What is the cheese form?,Crumbled
3c/3c5bcd6f.jpg,What brand is this?,365
3c/3c5bcd6f.jpg,Is this cheese vegetarian?,Yes
3c/3c5bcd6f.jpg,What food is this?,Cheese
91/916d1c83.jpg,What is the protein amount?,6g
91/916d1c83.jpg,What is the sodium amount?,340mg
91/916d1c83.jpg,How much fiber is present?,0g
91/916d1c83.jpg,What is the carbohydrate amount?,2g
91/916d1c83.jpg,How many calories per serving?,70
1e/1e7c824a.jpg,What kind of cheese is this?,Feta
1e/1e7c824a.jpg,What is the net weight?,Six
1e/1e7c824a.jpg,What is the product form?,Crumbled
1e/1e7c824a.jpg,What is the brand?,365
1e/1e7c824a.jpg,Is this product vegetarian?,Yes
1e/1e7c824a.jpg,What food category is this?,Grocery
77/77e17ef1.jpg,What brand is this?,365
77/77e17ef1.jpg,Is the cheese vegetarian?,Yes
77/77e17ef1.jpg,Is the cheese refrigerated?,Yes
77/77e17ef1.jpg,What kind of cheese is it?,Feta
77/77e17ef1.jpg,What form is the cheese?,Crumbles
47/47fed9a8.jpg,What cheese is it?,Feta
47/47fed9a8.jpg,What is the brand?,365
47/47fed9a8.jpg,Is it vegetarian?,Yes
47/47fed9a8.jpg,Is it crumbled?,Yes
47/47fed9a8.jpg,What food is this?,Cheese
e0/e003ee27.jpg,What brand is this?,365
e0/e003ee27.jpg,What kind of cheese is this?,Feta
e0/e003ee27.jpg,What food type is this?,Grocery
e0/e003ee27.jpg,Is milk an ingredient?,Yes
e0/e003ee27.jpg,Is this product vegetarian?,Yes
e0/e003ee27.jpg,What ingredient is listed?,Salt
4a/4a7982a3.jpg,What kind of cheese is this?,Feta
4a/4a7982a3.jpg,What is the net weight?,Six
4a/4a7982a3.jpg,What is the product form?,Crumbles
4a/4a7982a3.jpg,What color is the cheese?,White
4a/4a7982a3.jpg,What type of food is it?,Grocery
02/02b08410.jpg,What is the brand?,365
02/02b08410.jpg,What kind of cheese?,Feta
02/02b08410.jpg,Is it refrigerated?,Yes
02/02b08410.jpg,What form is it?,Crumbles
02/02b08410.jpg,Is it vegetarian?,Yes
e3/e3179049.jpg,What kind of cheese?,Feta
e3/e3179049.jpg,What is the brand?,365
e3/e3179049.jpg,What is the container color?,Clear
e3/e3179049.jpg,Is it refrigerated?,Yes
e3/e3179049.jpg,What is the food type?,Grocery
8f/8fae3ad2.jpg,What is the case material?,Plastic
8f/8fae3ad2.jpg,What is the brand?,Solimo
8f/8fae3ad2.jpg,What is the phone color?,Blue
8f/8fae3ad2.jpg,What is the design?,Happy
8f/8fae3ad2.jpg,What is the product type?,Case
d8/d87e51cf.jpg,What is the case's color?,Multicolor
d8/d87e51cf.jpg,What is the case material?,Plastic
d8/d87e51cf.jpg,What is the product type?,Case
d8/d87e51cf.jpg,What is the brand name?,Solimo
2f/2fb94d2a.jpg,What is the case material?,Plastic
2f/2fb94d2a.jpg,What is the brand name?,Solimo
2f/2fb94d2a.jpg,What is the primary color?,Blue
2f/2fb94d2a.jpg,What is the item type?,Case
2f/2fb94d2a.jpg,Does this have print?,Yes
2f/2fb94d2a.jpg,Is it hard?,Yes
2a/2af5eb88.jpg,What is the brand?,Solimo
2a/2af5eb88.jpg,What is it made of?,Plastic
2a/2af5eb88.jpg,What is the product?,Case
2a/2af5eb88.jpg,What is the color?,Multicolor
2a/2af5eb88.jpg,Is it hard?,Yes
36/36cae1bf.jpg,What is the brand?,Solimo
36/36cae1bf.jpg,What is it made of?,Plastic
36/36cae1bf.jpg,What is the color?,Multicolor
36/36cae1bf.jpg,What is the product?,Case
02/02420d64.jpg,What is the brand?,Revly
02/02420d64.jpg,What is inside?,Tablets
02/02420d64.jpg,Is it vegetarian?,Yes
02/02420d64.jpg,What vitamin is it?,C
02/02420d64.jpg,Is it gluten-free?,Yes
98/98732518.jpg,What is the product brand?,Revly
98/98732518.jpg,What is the main supplement?,Vitamin
98/98732518.jpg,Is it artificial colors?,No
98/98732518.jpg,What is the tablet count?,300
98/98732518.jpg,What is the product form?,Tablets
98/98732518.jpg,What ingredient is included?,Rose
75/75ea4f54.jpg,What brand is this?,Revly
75/75ea4f54.jpg,What is the product type?,Care
75/75ea4f54.jpg,What color is the bottle?,Brown
75/75ea4f54.jpg,Is the product vegan?,Yes
75/75ea4f54.jpg,Is product gluten free?,Yes
75/75ea4f54.jpg,What is the tablet count?,300
c2/c22ffff5.jpg,What is the belt's color?,Brown
c2/c22ffff5.jpg,What is the brand?,Hikaro
c2/c22ffff5.jpg,What is the buckle shape?,Square
c2/c22ffff5.jpg,What is the product type?,Accessory
c2/c22ffff5.jpg,What is the belt's material?,Leather
c2/c22ffff5.jpg,What is the finish type?,Polished
c2/c22ffff5.jpg,What is the model name?,Awbelt2
c2/c22ffff5.jpg,What is the buckle color?,Silver
79/79019e3a.jpg,What color is the belt?,Brown
79/79019e3a.jpg,What is the buckle shape?,Square
79/79019e3a.jpg,What is the belt's material?,Leather
79/79019e3a.jpg,What is the brand?,Hikaro
79/79019e3a.jpg,Is the buckle shiny?,Yes
79/79019e3a.jpg,How many holes are there?,Six
79/79019e3a.jpg,Is the belt for men?,Yes
dd/ddcb5813.jpg,What color is it?,Black
dd/ddcb5813.jpg,What brand is it?,Solimo
dd/ddcb5813.jpg,What is the product type?,Case
dd/ddcb5813.jpg,What is it made of?,Plastic
dd/ddcb5813.jpg,What is the style?,Flip
dd/ddcb5813.jpg,What is the phone model?,Redmi
b1/b1adbfe5.jpg,What color is this case?,Black
b1/b1adbfe5.jpg,What is the brand?,Solimo
b1/b1adbfe5.jpg,What type of case is this?,Flip
b1/b1adbfe5.jpg,What is it made of?,Plastic
b1/b1adbfe5.jpg,What is the style?,Mirror
b1/b1adbfe5.jpg,What is the use case?,Protective
b1/b1adbfe5.jpg,What device is it for?,Phone
b1/b1adbfe5.jpg,Is it transparent?,Semitransparent
94/949490e8.jpg,What color is this case?,Black
94/949490e8.jpg,What is the product's brand?,Solimo
94/949490e8.jpg,What is the case's material?,Plastic
94/949490e8.jpg,What type of case is it?,Flip
94/949490e8.jpg,Is the cover transparent?,Yes
94/949490e8.jpg,What device is this for?,Redmi
5b/5b5b3d78.jpg,What color is it?,Black
5b/5b5b3d78.jpg,What is the brand?,Solimo
5b/5b5b3d78.jpg,What is it made of?,Plastic
5b/5b5b3d78.jpg,What type of case?,Flip
5b/5b5b3d78.jpg,What is the style?,Clear
5b/5b5b3d78.jpg,What shape is it?,Rectangular
5b/5b5b3d78.jpg,Is it transparent?,Yes
5b/5b5b3d78.jpg,What is the material?,Metal
5b/5b5b3d78.jpg,Is it a cover?,Yes
5b/5b5b3d78.jpg,Is it for phones?,Yes
a1/a1905c6b.jpg,What color is it?,Black
a1/a1905c6b.jpg,What is the brand?,Solimo
a1/a1905c6b.jpg,What kind of case is it?,Flip
a1/a1905c6b.jpg,What is the material?,Plastic
a1/a1905c6b.jpg,What type of phone is it for?,Redmi
a1/a1905c6b.jpg,What is the screen style?,Clear
a1/a1905c6b.jpg,Is the cover transparent?,Semitransparent
a1/a1905c6b.jpg,Is it shockproof?,Yes
51/5137f5c1.jpg,What is the material?,Jersey
51/5137f5c1.jpg,What is the pattern?,Striped
51/5137f5c1.jpg,What is the product type?,Bedding
51/5137f5c1.jpg,What color is it?,Purple
51/5137f5c1.jpg,What is the style?,Duvet
51/5137f5c1.jpg,What is the brand?,Pinzon
42/4210289d.jpg,What is the set's pattern?,Striped
42/4210289d.jpg,What is the set's material?,Jersey
42/4210289d.jpg,What is the set's color?,Purple
42/4210289d.jpg,What is the product type?,Bed
42/4210289d.jpg,What is the set's style?,Duvet
6b/6be4fd4e.jpg,What is the set's color?,Purple
6b/6be4fd4e.jpg,What is the material?,Jersey
6b/6be4fd4e.jpg,What is the pattern?,Striped
6b/6be4fd4e.jpg,What is the product type?,Bedding
6b/6be4fd4e.jpg,What is the style?,Duvet
6b/6be4fd4e.jpg,What is the brand?,Pinzon
2c/2c89daaf.jpg,What is the product's brand?,Pinzon
2c/2c89daaf.jpg,What is the main color?,Purple
2c/2c89daaf.jpg,What is the material?,Jersey
2c/2c89daaf.jpg,What is the product pattern?,Striped
2c/2c89daaf.jpg,What is the product type?,HOME_BED_AND_BATH
56/56472503.jpg,What is the brand?,Pinzon
56/56472503.jpg,What is the fabric?,Jersey
56/56472503.jpg,What is the pattern?,Striped
56/56472503.jpg,What is the main color?,Purple
56/56472503.jpg,What is the product type?,Home
56/56472503.jpg,What is the style?,Duvet
98/980f263a.jpg,What is the brand?,Solimo
98/980f263a.jpg,What is the case's material?,Plastic
98/980f263a.jpg,What is the primary color?,Multicolored
98/980f263a.jpg,What is the phone's model?,Samsung
98/980f263a.jpg,What is the product type?,Case
98/980f263a.jpg,What is the image's subject?,Tower
47/47f0c738.jpg,What is the case's brand? ,Solimo
47/47f0c738.jpg,What is the case's material?,Plastic
47/47f0c738.jpg,What is the item color?,Multicolored
47/47f0c738.jpg,What is the product type?,Case
47/47f0c738.jpg,For what phone is this case?,Samsung
9f/9f6f86ac.jpg,What is the brand?,Solimo
9f/9f6f86ac.jpg,What is the main material?,Plastic
9f/9f6f86ac.jpg,What is the phone's color?,Multicolored
9f/9f6f86ac.jpg,What type of product is this?,Case
9f/9f6f86ac.jpg,What is the cover's design?,Eiffel
9f/9f6f86ac.jpg,What is the cover's style?,Designer
d8/d89025e7.jpg,What is the brand?,Solimo
d8/d89025e7.jpg,What is the case's material?,Plastic
d8/d89025e7.jpg,What is the main color?,Multicolor
d8/d89025e7.jpg,What type of case is it?,Back
d8/d89025e7.jpg,What ports are accessible?,Audio
d8/d89025e7.jpg,Which phone is compatible?,Samsung
d8/d89025e7.jpg,What shape is the item?,Rectangular
e2/e2a505d7.jpg,What brand is this?,Solimo
e2/e2a505d7.jpg,What is the main color?,Multicolor
e2/e2a505d7.jpg,What is the case material?,Silicon
e2/e2a505d7.jpg,What is the phone model?,Tecno
e2/e2a505d7.jpg,What is the case's pattern?,Printed
e2/e2a505d7.jpg,What is this item's type?,Case
e2/e2a505d7.jpg,What is the case's style?,Designer
e2/e2a505d7.jpg,Is the case flexible?,Yes
e2/e2a505d7.jpg,What is the cover's surface?,Soft
2f/2f357c87.jpg,What is the case color?,Multicolor
2f/2f357c87.jpg,What is the case material?,Silicon
2f/2f357c87.jpg,What is the brand?,Solimo
2f/2f357c87.jpg,What is the model name?,Tecno
2f/2f357c87.jpg,What is the product type?,Case
2f/2f357c87.jpg,Is it flexible?,Yes
2f/2f357c87.jpg,Are there butterflies?,Yes
85/85192c70.jpg,What is the case's brand?,Solimo
85/85192c70.jpg,What is the primary material?,Silicon
85/85192c70.jpg,What is the product type?,Case
85/85192c70.jpg,What is the phone model?,Camon
85/85192c70.jpg,What is the color?,Multicolor
85/85192c70.jpg,Is it flexible?,Yes
85/85192c70.jpg,Are the sides transparent?,Yes
85/85192c70.jpg,What is the pattern?,Butterfly
85/85a721a7.jpg,What is the case's brand?,Solimo
85/85a721a7.jpg,What is the case's color?,Multicolor
85/85a721a7.jpg,What is the case material?,Silicon
85/85a721a7.jpg,What is the item shape?,Rectangle
85/85a721a7.jpg,What is the product type?,Case
2f/2f357c87.jpg,What is the case's brand?,Solimo
2f/2f357c87.jpg,What is the case color?,Multicolor
2f/2f357c87.jpg,What is the primary material?,Silicon
2f/2f357c87.jpg,What is the item shape?,Rectangular
2f/2f357c87.jpg,What is the product type?,Case
2f/2f357c87.jpg,Is the case soft?,Yes
2f/2f357c87.jpg,Are there butterflies?,Yes
2f/2f357c87.jpg,Is it patterned?,Yes
85/85192c70.jpg,What is the case brand?,Solimo
85/85192c70.jpg,What is the case color?,Multicolor
85/85192c70.jpg,What is the case material?,Silicon
85/85192c70.jpg,What is the model name?,ZE550KL
85/85192c70.jpg,What is the product type?,Case
85/85192c70.jpg,Is the case flexible?,Yes
85/85192c70.jpg,What is the case pattern?,Love
85/85192c70.jpg,Are the sides transparent?,Yes
85/85192c70.jpg,What is the design?,Butterfly
42/42726b0e.jpg,What is the brand?,AmazonBasics
42/42726b0e.jpg,What is the color?,Frozen
42/42726b0e.jpg,What is the fabric?,Polyester
42/42726b0e.jpg,What style is it?,Set
42/42726b0e.jpg,What pattern is it?,Swirl
42/42726b0e.jpg,What is the theme?,Frozen
ba/ba6a18c6.jpg,What is the brand?,AmazonBasics
ba/ba6a18c6.jpg,What style is this?,Sheet
ba/ba6a18c6.jpg,What color is it?,Frozen
ba/ba6a18c6.jpg,What is the fabric?,Polyester
ba/ba6a18c6.jpg,What characters are featured?,Frozen
5a/5a09d73c.jpg,What is the brand?,AmazonBasics
5a/5a09d73c.jpg,What is the color?,Frozen
5a/5a09d73c.jpg,What is the fabric?,Polyester
5a/5a09d73c.jpg,What is the style?,Sheet
5a/5a09d73c.jpg,What theme is featured?,Frozen
5a/5a09d73c.jpg,What is the material?,Polyester
5a/5a09d73c.jpg,What is the product type?,Bed
5a/5a09d73c.jpg,What is the pattern?,Swirl
92/92b1e504.jpg,What is the brand?,AmazonBasics
92/92b1e504.jpg,What color is it?,Frozen
92/92b1e504.jpg,What material is it?,Polyester
92/92b1e504.jpg,What style is it?,Sheet
92/92b1e504.jpg,What character is featured?,Elsa
92/92b1e504.jpg,Is it patterned?,Yes
92/92b1e504.jpg,What is the fabric?,Polyester
92/92b1e504.jpg,What is the product?,Sheets
92/92b1e504.jpg,What is the theme?,Frozen
53/539e2ee9.jpg,What is the brand?,Solimo
53/539e2ee9.jpg,What is the color?,Others
53/539e2ee9.jpg,What is the material?,Plastic
53/539e2ee9.jpg,What is the product type?,Case
53/539e2ee9.jpg,What is the design?,Printed
53/539e2ee9.jpg,What is the shape?,Rectangular
53/539e2ee9.jpg,What is the model?,Lenovo
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What is the material?,Plastic
ee/ee8ee952.jpg,What is the product type?,Case
ee/ee8ee952.jpg,What is the cover style?,Back
ee/ee8ee952.jpg,What is it?,Cover
27/27db6766.jpg,What is the brand?,Solimo
27/27db6766.jpg,What is the color?,Others
27/27db6766.jpg,What is it made of?,Plastic
27/27db6766.jpg,What type of case?,Hard
27/27db6766.jpg,What is the style?,Designer
27/27db6766.jpg,What is the product?,Case
27/27db6766.jpg,What kind of print?,3D
27/27db6766.jpg,For which model?,Lenovo
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the main material?,Plastic
66/66f3a68c.jpg,What is the product type?,Case
66/66f3a68c.jpg,What kind of print?,3D
66/66f3a68c.jpg,Is it hard?,Yes
66/66f3a68c.jpg,What shape is it?,Flat
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is it made of?,Plastic
49/49b1b22b.jpg,What is the case print?,3D
49/49b1b22b.jpg,What is the color?,Others
49/49b1b22b.jpg,What is it a cover for?,Lenovo
49/49b1b22b.jpg,What type of case is it?,Hard
89/89f13d6b.jpg,What brand is this juice?,365
89/89f13d6b.jpg,Is this juice organic?,Yes
89/89f13d6b.jpg,What fruit is pictured?,Peach
89/89f13d6b.jpg,What juice type is it?,Orange
89/89f13d6b.jpg,Is it pure?,Yes
89/89f13d6b.jpg,What is the product type?,Grocery
89/89f13d6b.jpg,What is the volume?,59
31/311a14b5.jpg,What is the brand?,365
31/311a14b5.jpg,What kind of juice is it?,Orange
31/311a14b5.jpg,Is the product organic?,Yes
31/311a14b5.jpg,What is the product type?,Grocery
31/311a14b5.jpg,Is sugar added?,No
31/311a14b5.jpg,What is the volume in fl oz?,59
30/30b7ffa8.jpg,What is the brand?,365
30/30b7ffa8.jpg,What is the product type?,Grocery
30/30b7ffa8.jpg,How many calories?,120
30/30b7ffa8.jpg,How much sodium?,Zero
30/30b7ffa8.jpg,What is the vitamin C percentage?,Seventy
ee/eed82f5f.jpg,What is the brand?,365
ee/eed82f5f.jpg,What is the product's flavor?,Orange
ee/eed82f5f.jpg,Is the product organic?,Yes
ee/eed82f5f.jpg,What kind of product is this?,Juice
ee/eed82f5f.jpg,What fruit is pictured?,Mango
3d/3dac62c2.jpg,What is the brand?,365
3d/3dac62c2.jpg,What is product type?,Grocery
3d/3dac62c2.jpg,What kind of juice is it?,Orange
3d/3dac62c2.jpg,Is juice concentrate used?,Yes
3d/3dac62c2.jpg,Is water an ingredient?,Yes
3d/3dac62c2.jpg,Is apple juice an ingredient?,Yes
4f/4fbde1c5.jpg,What is the brand?,365
4f/4fbde1c5.jpg,Is it organic?,Yes
4f/4fbde1c5.jpg,What fruit is pictured?,Mango
4f/4fbde1c5.jpg,What other fruit is pictured?,Peach
4f/4fbde1c5.jpg,What is the product type?,Juice
42/427fbd00.jpg,What is the product's brand?,365
42/427fbd00.jpg,What is the spice?,Cumin
42/427fbd00.jpg,Is it organic?,Yes
42/427fbd00.jpg,What type of product is this?,Grocery
42/427fbd00.jpg,What form is the spice?,Ground
42/427fbd00.jpg,What color is the lid?,Black
ab/ab352640.jpg,What is the brand?,Franklin
ab/ab352640.jpg,What is the product type?,Accessory
ab/ab352640.jpg,What fabric is it?,Silk
ab/ab352640.jpg,What pattern is it?,Geometric
ab/ab352640.jpg,What colors are present?,Red
61/619c9608.jpg,What is the brand?,Solimo
61/619c9608.jpg,What is the product type?,Case
61/619c9608.jpg,What is the design?,Desert
61/619c9608.jpg,What is the color?,Others
61/619c9608.jpg,What is it for?,iPhone
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What type of print?,3D
ee/ee8ee952.jpg,What is the color?,Others
ee/ee8ee952.jpg,What is the design?,Desert
ee/ee8ee952.jpg,Is it hard?,Yes
49/49b1b22b.jpg,What is the product brand?,Solimo
49/49b1b22b.jpg,What kind of print is this?,3D
49/49b1b22b.jpg,What is the phone's brand?,Apple
49/49b1b22b.jpg,What is the case type?,Back
49/49b1b22b.jpg,Is the case hard?,Yes
01/01fcf35e.jpg,What is the brand?,Solimo
01/01fcf35e.jpg,What is it?,Case
01/01fcf35e.jpg,What is the color?,Others
01/01fcf35e.jpg,Is it hard?,Yes
01/01fcf35e.jpg,What is printed?,Desert
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the product type?,Case
66/66f3a68c.jpg,What is the main color?,Others
66/66f3a68c.jpg,Is it patterned?,Yes
66/66f3a68c.jpg,Is it hard?,Yes
22/227ec4fe.jpg,What is the product's brand?,Solimo
22/227ec4fe.jpg,What is the case's pattern?,Tree
22/227ec4fe.jpg,What is the phone's color?,Others
22/227ec4fe.jpg,What is the case's type?,Back
22/227ec4fe.jpg,What is the case's style?,Designer
ee/ee8ee952.jpg,What is the product brand?,Solimo
ee/ee8ee952.jpg,What is the product color?,Others
ee/ee8ee952.jpg,What is the case type?,Back
ee/ee8ee952.jpg,What is the item shape?,Tree
ee/ee8ee952.jpg,What type of print?,3D
ee/ee8ee952.jpg,What is the cover style?,Designer
ee/ee8ee952.jpg,What is the phone brand?,LG
49/49b1b22b.jpg,What is the product type?,Case
