image_path,question,answer
61/61bf9d73.jpg,What is the shell material?,Polycarbonate
ee/ee8ee952.jpg,What is the case pattern?,Flower
ee/ee8ee952.jpg,What is the print style?,3D
47/47603bc6.jpg,What is the item shape?,Round
c3/c37a221c.jpg,What is the shoe color? ,Grey
d5/d5af7d00.jpg,What is the brand?,Amazon
97/97dd241e.jpg,What is the case's color?,Multicolor
36/36008f18.jpg,What type of case is this?,Back
99/996db816.jpg,What is the shoe color?,Navy
3b/3b58d4b1.jpg,What is the closure type?,Lace
87/87dfb91d.jpg,What is the pattern?,Skull
40/408e56a3.jpg,What is the brand?,Amazonbasics
cd/cdf29880.jpg,What is the product's color?,Gray
62/621f5dcf.jpg,How many servings?,Twelve
5a/5a192f32.jpg,What is the towel color?,White
cc/ccc9b639.jpg,What kind of seeds?,Sunflower
66/66f3a68c.jpg,Is it a hard case?,Yes
9c/9c7e0999.jpg,What is the color?,Blue
04/04058265.jpg,What is the color?,Others
4b/4bb87ce9.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What type of case is this?,Hard
17/17bb86cd.jpg,Is it a classic style?,Yes
2e/2e6eb5e9.jpg,What is the style?,Ankle
94/940f6a41.jpg,What is the product?,Case
9d/9dc51693.jpg,What is the case's material?,Silicone
85/85192c70.jpg,What is the product type?,Case
02/028022f2.jpg,What is the case material?,Plastic
66/66f3a68c.jpg,What is the product's brand?,Solimo
aa/aaedceeb.jpg,What is the product type?,Grocery
88/883f6485.jpg,What is the sofa's color?,Beige
5f/5f86281d.jpg,What are the rug's colors?,Multicolor
1a/1ae4f1cd.jpg,Are the lips red?,Yes
9b/9ba3e8b1.jpg,What is the primary material?,Stone
66/66f3a68c.jpg,What is the case print?,3D
2a/2af5eb88.jpg,What is the case's material?,Plastic
45/45a7b05c.jpg,What is the material?,Leather
47/47f0c738.jpg,What is the case material?,Plastic
3f/3fced164.jpg,What is the brand?,Solimo
8d/8dc53087.jpg,How many calories?,200
31/31f135d5.jpg,What is the item's scent?,Lavender
c9/c9fccb4a.jpg,What is a flavor in it?,Raspberry
36/36cae1bf.jpg,What is the material?,Plastic
88/88ecf333.jpg,What is the hat's color?,Black
29/29a09ba9.jpg,What is the cap color?,Gray
ee/ee8ee952.jpg,What type of case?,Back
83/8383174a.jpg,What type of case is this?,Hard
85/85192c70.jpg,What is the case material?,Silicon
a2/a262e6c0.jpg,What is the product type?,Pillow
81/81f31102.jpg,What is the model?,Samsung
22/228ef0bb.jpg,What is the main color?,Pink
9c/9c0f23df.jpg,What is the brand?,Symbol
66/66dfb736.jpg,What is the shoe color?,Black
bb/bb6b9edb.jpg,What is the rug's shape?,Rectangle
47/47f0c738.jpg,What is the phone model?,Samsung
36/36cae1bf.jpg,What is the case's color?,Multicolor
19/1985be5a.jpg,What is the tablecloth's color?,Yellow
4c/4c4d283b.jpg,What is the phone case brand?,AmazonBasics
ee/ee8ee952.jpg,What is the case surface?,Hard
fe/fe49b021.jpg,What is the case material?,Silicon
f4/f4e6c3a4.jpg,What is product type?,Case
99/999adc74.jpg,What type of product is this?,Case
3e/3e9f7226.jpg,What is the product type?,Furniture
9b/9b4e234c.jpg,What is the product type?,Table
32/3249cb97.jpg,What is the product?,Pencil
15/15aeb6e6.jpg,What is the phone case color?,Pink
a1/a1a02f14.jpg,What type of rub is it?,Chest
c1/c11d686a.jpg,What is the toe shape?,Round
af/af8fb82c.jpg,What is the product type?,Home
32/323a5535.jpg,What type of phone is this?,iPhone
1e/1ee9b2ab.jpg,What is the material?,Polyurethane
7e/7e744373.jpg,Are these shoes for women?,No
77/77e1620c.jpg,What is the upper material?,Suede
e3/e38697e0.jpg,What is the hat's color?,Black
ff/ff21cf9e.jpg,What is the color?,Terracotta
49/49b1b22b.jpg,What is the cover style?,Hard
40/4035c14f.jpg,Is it 3D printed?,Yes
75/75910c34.jpg,What is the fabric?,Linen
ee/ee8ee952.jpg,What is the case color?,Others
04/04058265.jpg,What is the design?,Flowers
36/36cae1bf.jpg,What is the model name?,Oppo
66/66f3a68c.jpg,What is the item's color?,Others
4b/4b997a4d.jpg,What is the style?,2170900
49/49b1b22b.jpg,What is the design style?,Designer
8e/8ee1fa43.jpg,What food is this?,Macaroni
53/5386d3c5.jpg,What is the shoe's material?,Mesh
12/1284a97e.jpg,What fabric is it?,Polyester
87/8748498a.jpg,What is the design?,Butterfly
fd/fd38ebdf.jpg,What is the fabric content?,Acrylic
12/12fcae6b.jpg,What is the phone case color?,Multi-colored
87/874f86c4.jpg,What is the material?,Wood
66/66f3a68c.jpg,What brand is this?,Solimo
bf/bfc49ee8.jpg,What is the brand?,UMI
e5/e526cb13.jpg,What is the product type?,Grocery
66/66f3a68c.jpg,What is the product color?,Others
a0/a0dc87bb.jpg,Is it multicolored?,Yes
85/85192c70.jpg,What is the color?,Multicolor
42/42daa7a1.jpg,What are these?,Flakes
75/756f878c.jpg,What is the style?,Soft
2a/2af5eb88.jpg,What is the product type?,Case
e2/e2f13bcf.jpg,What is the brand?,Solimo
10/102a812d.jpg,What are these?,Curtains
eb/eb1eaf39.jpg,What is the case made of?,Plastic
9f/9f0d26f1.jpg,Is it for gear?,Yes
66/66f3a68c.jpg,What is the color?,Multi
ee/ee8ee952.jpg,Is it slim?,Yes
49/49b1b22b.jpg,What type of product is this?,Case
0b/0be8f698.jpg,What is the duvet cover's color?,Blue
39/3902c376.jpg,What is the brand?,Solimo
d0/d0421259.jpg,What is the brand?,Solimo
dd/dd992c5a.jpg,What is the brand?,find
e3/e359697f.jpg,What is the phone model?,OnePlus
24/241d9281.jpg,What is the design?,Peacock
66/66f3a68c.jpg,What is the color?,Multi
20/206cae25.jpg,What is the phone's model?,A9
c0/c0fc7ece.jpg,What plating is on the ring?,Platinum
2c/2cb4e8a3.jpg,What is it made of?,Baumwolle
4f/4f237389.jpg,What color are the stripes?,Gray
66/66f3a68c.jpg,Is it hard?,Yes
6a/6aa736e1.jpg,What type of shoe is this?,Shoes
81/81210d49.jpg,What is the brand?,UMI
60/603e3b50.jpg,What is the product type?,Chair
c0/c0fc9279.jpg,Are there cranberries?,Yes
06/068f151a.jpg,What is one ingredient?,Chamomile
66/66f3a68c.jpg,What is the product brand?,Solimo
ac/acded426.jpg,What is the product type?,Case
9f/9f6f86ac.jpg,What is the case's color?,Multi-colored
ee/ee8ee952.jpg,What is the phone model?,Y81i
56/56df1789.jpg,What material are these?,Felt
fc/fcbc7e63.jpg,Is it for indoor or outdoor use?,Outdoor
0a/0ad8ce00.jpg,What is the cable length?,Feet
cf/cfac6d26.jpg,What is the blade count?,Five
c8/c814121e.jpg,What is the lotion for?,Body
98/9857172d.jpg,What is the brand?,365
02/020e30ab.jpg,What is the brand?,Stone
02/02385d38.jpg,Is soy included?,No
26/26d0f3bb.jpg,Is the product refrigerated?,Yes
7e/7eb79b42.jpg,Is it slim?,Yes
85/85192c70.jpg,What is the case's pattern?,Floral
7c/7c8202ce.jpg,What is the style?,Set
66/66f3a68c.jpg,Is it 3D printed?,Yes
94/9433c148.jpg,What is the pattern?,Butterfly
a0/a0ba15cd.jpg,What is the brand?,AmazonBasics
66/66f3a68c.jpg,What is the case's print?,3D
ff/fff3dd10.jpg,What color is it?,Black
33/330b3325.jpg,What kind of salad is it?,Macaroni
ba/badbe555.jpg,What is the product type?,Sandal
85/85192c70.jpg,What is the primary material?,Silicone
ee/ee8ee952.jpg,What is the case style?,Hard
f4/f424e62f.jpg,What is the product's weight?,Ounces
85/85192c70.jpg,What is the case color?,Multicolor
9b/9ba3e8b1.jpg,What is the product's style?,Bohemian
36/36bf8ec0.jpg,What is the product's material?,Leatherette
25/259628aa.jpg,What type of product is this?,Handbag
47/47f0c738.jpg,What is the main color?,Multi-colored
e2/e2f4c22e.jpg,What is the model?,M21
d5/d5af7d00.jpg,What is the ring style?,Halo
85/85192c70.jpg,What is the product type?,Case
34/3481ca02.jpg,What is the product type?,Case
d9/d93d892b.jpg,What is the main color?,Indigo
66/66f3a68c.jpg,What is the product's brand?,Solimo
d1/d116f218.jpg,What is the product type?,Case
81/8132a902.jpg,What is the sofa's length (cm)?,100
85/85192c70.jpg,What is the case's color?,Multicolor
64/64381310.jpg,Is it printed?,Yes
66/66f3a68c.jpg,What is the design's texture?,Unicorn
5e/5ebf084e.jpg,What kind of cheese is used?,Cheddar
b5/b5eb2e2c.jpg,What is it made of?,Leather
2f/2f357c87.jpg,What is the case color?,Multicolor
a1/a1fea193.jpg,What is the product size?,8
49/49b1b22b.jpg,What is the brand?,Solimo
9f/9f6f86ac.jpg,What is the brand name?,Solimo
1f/1fc4288b.jpg,What is the brand?,Solimo
d9/d91e9beb.jpg,What type of cable?,Charger
b5/b5eb2e2c.jpg,What is the cover color?,Black
fb/fbc0a12a.jpg,What is it for?,Vivo
49/49b1b22b.jpg,What is the color?,Others
ee/ee8ee952.jpg,What type of case is it? ,Cover
d7/d792aa9d.jpg,What is the shoe color?,Pink
49/49b1b22b.jpg,What is the phone brand?,Huawei
4f/4fd97631.jpg,What is the brand?,Rivet
95/950b229a.jpg,What is the phone model?,M31
01/01bd5c1d.jpg,What is the case's pattern?,Rangolis
a0/a0ba15cd.jpg,Do they elevate?,Yes
87/8748498a.jpg,What is the product type?,Case
e7/e74d4a73.jpg,What is the product?,Besan
37/372b98a8.jpg,What is the case's style?,Pattern
65/6589f906.jpg,What is the belt's color?,Black
66/66dfb736.jpg,What is the brand?,Symbol
b1/b1d1110c.jpg,What is this product?,Salsa
ee/ee8ee952.jpg,Is it easy to remove?,Yes
59/594f4c59.jpg,What is the main color?,Pink
79/79ea9eee.jpg,What is the recommended weight for XS?,10
49/49b1b22b.jpg,What is the case's type?,Back
9f/9f6f86ac.jpg,What is the product type?,Case
66/66f3a68c.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,Is it 3D printed?,Yes
92/9243e616.jpg,What is the product's brand?,EONO
33/336a1542.jpg,What is the boot style?,Boots
85/85192c70.jpg,What is the case material?,Silicon
66/66f3a68c.jpg,What brand is this?,Solimo
d7/d7276e0b.jpg,What is the product's color?,Multicolor
c7/c7fb39c9.jpg,What brand is this?,Symbol
66/66f3a68c.jpg,What is the cover's design?,High-Five
85/85192c70.jpg,Is it flexible?,Yes
85/85192c70.jpg,Are the sides transparent?,Yes
37/376f5a04.jpg,What is the primary material?,Wool
6f/6f378501.jpg,Is the back transparent?,Yes
66/66f3a68c.jpg,What is the case's color?,Yellow
95/9532d878.jpg,What is the pattern's style?,Pattern
23/23c0a79e.jpg,What is the brand?,Solimo
49/49bb1357.jpg,What is the product type?,Boot
73/738f492c.jpg,What type of flour is this?,Besan
49/49b1b22b.jpg,What brand is this?,Solimo
2f/2f357c87.jpg,What is the product material?,Silicon
77/77b7b0bb.jpg,What is the brand?,Symbol
86/86a9b4aa.jpg,What is the design?,Candies
9d/9de25a1e.jpg,What color are these?,Grey
1a/1a76fd1b.jpg,What is it?,Case
d8/d87e51cf.jpg,What is the product type?,Case
ba/baf4436f.jpg,How much sodium in milligrams?,150
40/40ed3bef.jpg,What is the metal color?,Yellow
3e/3e9f7226.jpg,What is the cover's material?,Leatherette
87/87dfb91d.jpg,What is the color?,Multicolor
d8/d87e51cf.jpg,What is the product for?,Phone
9e/9eb555dd.jpg,What is the product color?,Blue
24/241d9281.jpg,What is the material?,Plastic
67/670e59f8.jpg,What is the model?,Y51L
14/145b7d70.jpg,Is this case 3D printed?,Yes
ea/ea28d36a.jpg,What is the case's brand?,Solimo
b5/b5f19f3e.jpg,What is the material?,Silicon
05/053c3c49.jpg,What is the brand?,Fusefit
0a/0a5976a1.jpg,What is the chair's material?,Aluminum
c0/c0693ff7.jpg,What color is the packaging?,Yellow
66/66f3a68c.jpg,What type of case is it?,Back
ce/ce4764ee.jpg,What is the product type?,Rug
d6/d6945f3a.jpg,What is the model name?,Huawei
74/747b9d79.jpg,What is the product type?,Chair
4c/4c2b75ff.jpg,What type of product is this?,Case
6c/6cd003ab.jpg,What is the product type?,Faucet
2c/2c425656.jpg,What type of shoes are these?,Shoes
25/2580a001.jpg,What is the brand?,Fusefit
71/71dbf125.jpg,What is the color?,Multicolor
75/75f51e47.jpg,What is the brand?,Solimo
87/87dfb91d.jpg,What is the brand?,Solimo
04/04333b8a.jpg,Is it organic?,Yes
36/36cae1bf.jpg,What is the color?,Multicolor
d8/d89025e7.jpg,What is the color?,Multi-colored
50/50312665.jpg,What is the bottle color?,White
93/93151b2d.jpg,What is the product type?,Chair
b6/b60319c2.jpg,What is the case's color?,Multicolor
d4/d405854d.jpg,Does it have prints?,Yes
70/706c976b.jpg,What is the design's color?,Orange
1a/1af2b081.jpg,What is the product type?,Case
d9/d91a28e4.jpg,What is the brand?,find
e7/e7ede49a.jpg,What is it made of?,Glass
17/17b0b51c.jpg,What is the material?,Plastic
66/66f3a68c.jpg,What type of case is it?,Hard
79/795bdfab.jpg,What is the product type?,Ottoman
49/49b1b22b.jpg,What is the case type?,Back
b9/b98b678a.jpg,Is it flexible?,Yes
ee/ee8ee952.jpg,What is the model?,F1s
af/af8fb82c.jpg,What is it?,Pad
48/48e1bc7a.jpg,What material is the frame?,Wood
f5/f51cf486.jpg,What is the bottle color?,White
49/490bb7c3.jpg,What is the product material?,Stoff
df/df139884.jpg,What is the case's material?,Canvas
49/49b1b22b.jpg,What is the case color?,Others
93/93151b2d.jpg,What is the color?,Blue
30/30df60da.jpg,Is it hard or soft?,Hard
62/6238cbae.jpg,What is the product color?,Others
2a/2af5eb88.jpg,What is the case's color?,Multicolor
ee/ee8ee952.jpg,What is it printed?,3D
05/058e604a.jpg,What is the light's color?,Yellow
25/2580a001.jpg,What is it made of?,Mesh
8f/8fad5c31.jpg,What is the closure type?,Lace
25/258cbb96.jpg,What is the product type?,Luggage
2f/2f357c87.jpg,What is the pattern?,Floral
46/467a36f2.jpg,What is the pendant's color?,White
32/321fcc27.jpg,What is the brand?,find
0a/0ad8ce00.jpg,What is the brand?,AmazonBasics
a7/a7cad4a2.jpg,What is the item shape?,Rectangular
12/124fdf27.jpg,What color is it?,Blue
66/66f3a68c.jpg,What is the brand name?,Solimo
21/21568295.jpg,What is the brand name?,AmazonBasics
0e/0ed960b4.jpg,What is the pattern?,Solid
d8/d87e51cf.jpg,What is the material?,Plastic
49/49b1b22b.jpg,What is the design?,Squirrel
3f/3fced164.jpg,What is the container's color?,Blue
49/49b1b22b.jpg,What is the product style?,Pattern
e4/e4743c03.jpg,What is the product type?,Shoes
3f/3fd95adb.jpg,What type of kit is this?,Meal
49/49b1b22b.jpg,What is the product brand?,Solimo
02/028022f2.jpg,What is the brand?,Solimo
46/467a36f2.jpg,What is the product type?,Necklace
9f/9f3620e6.jpg,What is the product type?,Case
55/55622f68.jpg,Is it 3D?,Yes
07/07917be3.jpg,What type of product is this?,Grocery
46/467a36f2.jpg,What is item shape?,Square
49/49b1b22b.jpg,What is the product's color?,Others
87/879ff60d.jpg,What is the item's brand?,Amazon
49/49b1b22b.jpg,Is warranty provided?,No
ef/ef47a756.jpg,What type of protector?,Screen
38/38890b0d.jpg,What is the product color?,Others
78/7865685c.jpg,What is the model name?,Y91i
6b/6b58bbb4.jpg,What is it made of?,Plastic
2f/2f4a5a7f.jpg,What is the product's brand?,Movian
69/696a4c51.jpg,What style is this?,144-Piece
41/415d7ecc.jpg,What is the brand?,Solimo
d0/d0421259.jpg,What is the print?,3D
2f/2f357c87.jpg,What is the phone case pattern?,Sparkle
83/83b10b7d.jpg,What is the item shape?,Rectangle
d0/d0c350dd.jpg,What is the main color?,Multicolor
66/66f3a68c.jpg,Is the design 3D?,Yes
2c/2cc90238.jpg,Is it 3D?,Yes
ee/ee8ee952.jpg,What is the case style?,Hard
22/22bd1878.jpg,What is the pattern?,Chevron
0a/0a7cc2d9.jpg,What is the product type?,Accessories
6d/6d0c34c5.jpg,What type of product is this?,Herb
9f/9f6f86ac.jpg,What is the cover's material?,Plastic
7c/7c48d166.jpg,What is the brand?,AmazonBasics
ee/ee8ee952.jpg,What is the product type?,Case
79/799e4912.jpg,What is the product brand?,365
de/de178205.jpg,Is the case hard?,Yes
53/5386d3c5.jpg,What is the toe style?,Round
49/49b1b22b.jpg,What is the phone model?,Samsung
d8/d87e51cf.jpg,What is the primary color?,Multicolor
0c/0ce0a4ab.jpg,What is the main color?,Blue
80/80007b15.jpg,What color is the pan?,Black
2a/2af5eb88.jpg,What is the phone model?,Samsung
70/70283e37.jpg,What brand is this?,Amazon
7a/7a8d65eb.jpg,What is the product type?,Pillow
62/62d64bcf.jpg,What is the product type?,Case
e5/e59621f5.jpg,What is the material?,Wood
c8/c878147c.jpg,What is the product type?,Case
0c/0cb333d5.jpg,Are they organic?,Yes
fb/fb007030.jpg,What is the primary color?,Multicolor
d9/d91a28e4.jpg,What is the product type?,Sandal
33/33018b8e.jpg,What is the style?,Toilet
47/47f0c738.jpg,What is the brand?,Solimo
a2/a2da9071.jpg,What is the stool's color?,Green
02/028022f2.jpg,Is the case hard?,Yes
01/01bd5c1d.jpg,What is the case's pattern?,Rangolis
ee/ee8ee952.jpg,What is the cover's pattern?,Whale
66/66f3a68c.jpg,Is there a warranty?,No
b7/b7317476.jpg,What is the product type?,Chair
43/439a2870.jpg,What is the count?,40
36/36cae1bf.jpg,What is the product?,Case
a5/a56168f6.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is it made of?,Hard
01/01bd5c1d.jpg,What is the brand?,Solimo
65/65d21aa6.jpg,What is the brand?,Mama
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the product type?,Case
13/136b5b44.jpg,Is it whole wheat?,Yes
cc/ccac7d9c.jpg,What is the brand?,Hillsdale
bc/bcb7af0e.jpg,What is the product's brand?,AmazonBasics
66/66f3a68c.jpg,Is it a hard case?,Yes
08/08144828.jpg,What food is inside?,Tomatoes
89/89ebd93c.jpg,What is the product type?,Stool
7e/7e65bdec.jpg,What is the product type?,Case
85/85192c70.jpg,What is the case's brand?,Solimo
18/18b28275.jpg,Are these kernels vegan?,Yes
bb/bb133342.jpg,What is the closure type?,Slip-on
78/78064ab1.jpg,What amount for soft water?,Fifty
6a/6ada6b63.jpg,What kind of product is it?,Grocery
28/289d0430.jpg,What is the product color?,Others
38/38abc40a.jpg,What is the product type?,Case
29/29a09ba9.jpg,Is this organic?,Yes
71/71b92d03.jpg,What is the fabric color?,White
52/52f8ddcb.jpg,What is the product?,Tomatoes
07/077a10e9.jpg,What is the brand?,AmazonBasics
0d/0d76a8d4.jpg,What is the dressing color?,Red
48/48f49086.jpg,Packaged calories?,250
55/551ddc88.jpg,What is the product type?,Accessory
93/930389d7.jpg,What is the product's brand? ,Vedaka
66/66f3a68c.jpg,Is it hard?,Yes
80/80e7b2a6.jpg,What is the case's model?,A71
ec/ec422c9f.jpg,What is the pattern on the rug?,Damask
05/05e74d0b.jpg,Does it require beans?,Yes
66/66f3a68c.jpg,What is the product's brand?,Solimo
ee/ee8ee952.jpg,What is the design of cover?,Triangles
a2/a2da9071.jpg,What type of product is this?,Stool
49/49b1b22b.jpg,What is the product brand?,Solimo
32/32222676.jpg,What is the item shape?,Round
73/738f492c.jpg,What is the color?,Yellow
f2/f2eaee69.jpg,What style is it?,Korean
33/33f05b84.jpg,What is the brand?,AmazonBasics
79/799e4912.jpg,What type of product is it?,Lotion
83/83b10b7d.jpg,What is the bookcase's brand?,Movian
ee/ee8ee952.jpg,What is the brand?,Solimo
0e/0e9fe1b2.jpg,What type of case is it?,Hard
4e/4e3b0f3f.jpg,Is this soap scented?,No
5f/5fb21d3e.jpg,What is the product type?,Case
0b/0b427d07.jpg,What is the product type?,Wipe
66/66f3a68c.jpg,Is the cover printed?,Yes
79/794ba150.jpg,What is the cable's shape?,Round
b3/b3ebf35f.jpg,What kind of chair is this?,Office
01/012615ae.jpg,What is the seat color?,Blue
84/8417156b.jpg,What style is it?,One-Port
f4/f4c0b710.jpg,What is the product type?,Pillow
62/625d1df9.jpg,What is the style?,Piece
2f/2f357c87.jpg,What is the product type?,Case
54/54a16f0a.jpg,What style is this?,1-Foot
9f/9f6f86ac.jpg,What type of product is this?,Case
25/25637dd0.jpg,Is it ready to eat?,Yes
20/20533b83.jpg,What color is the tape?,Black
2f/2f3b9317.jpg,What is the case's pattern?,Flowers
38/38b87f04.jpg,What is the weight?,100g
dd/dd665fe1.jpg,What is it made of?,Polyurethane
87/87dfb91d.jpg,What is the case's material?,TPU
16/167abd14.jpg,What is the product type?,Headboard
ee/ee8ee952.jpg,What is the case's pattern?,Bird
ee/ee8ee952.jpg,What is the cover's style?,Pattern
9f/9f6f86ac.jpg,What is the case color?,Multi-colored
47/47f0c738.jpg,What is the phone model?,Vivo
66/66f3a68c.jpg,What is the color?,Multicolor
6f/6f654e43.jpg,Is it patterned?,Yes
77/77277a7c.jpg,What is the material?,Hard
7f/7f29db56.jpg,What is the material?,Gold
44/443d91fd.jpg,What kind of product is this?,Grocery
0a/0a6b9551.jpg,What color is the cable?,Black
6a/6ada6b63.jpg,What is the product form?,Powder
87/87dfb91d.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the product brand?,Solimo
c9/c94a8b0c.jpg,What is the color code?,Pink
ee/ee8ee952.jpg,What is the item color?,Others
66/66f3a68c.jpg,Is it patterned?,Yes
2f/2f357c87.jpg,What is the case's style?,Pattern
49/49b1b22b.jpg,What is the product type?,Case
82/822e1e20.jpg,Is Aqua present?,Yes
fe/fe74e4b2.jpg,What color is it?,Black
db/db3889bf.jpg,What is it free of?,Parabens
9f/9f6f86ac.jpg,What type of product is this?,Case
ff/ff21cf9e.jpg,What shape is it?,Rectangular
2f/2f357c87.jpg,What is the model name?,P7
55/55622f68.jpg,What is the brand?,Solimo
63/63fd7ed0.jpg,What is the brand?,365
44/44d7ce3e.jpg,What is the style?,Handbag
a1/a1113f27.jpg,What style is the rug?,Bohemian
49/49b1b22b.jpg,Is it patterned?,Yes
0a/0ab8d6a5.jpg,What is the brand?,Stone
5e/5ea3afda.jpg,What is the product type?,Folder
50/50c64e47.jpg,Is it a hard case?,Yes
2f/2f357c87.jpg,What is the case's brand?,Solimo
e6/e66ef369.jpg,How many capsules?,120
69/696a4c51.jpg,What are these used for?,Furniture
85/85192c70.jpg,What is the material?,Silicone
12/1284a97e.jpg,What shape is the item?,Rectangular
6b/6b6780bb.jpg,What finish is this?,Clear
66/66f3a68c.jpg,Is it hard?,Yes
ee/ee8ee952.jpg,What type of case is it?,Back
3b/3b6418cd.jpg,What type of battery is this?,Hearing
2f/2f357c87.jpg,What is the case's color?,Multicolor
a2/a2b2a162.jpg,Is it organic?,Yes
7e/7e65bdec.jpg,What is the case style?,Colorful
9f/9f6f86ac.jpg,What is the phone model?,M21
c0/c0808a97.jpg,What is it made of?,Wheat
49/49b1b22b.jpg,Is warranty included?,No
9d/9ddffb47.jpg,What color are these boxes?,Green
65/659c418d.jpg,Is it printed?,Yes
03/031d5f1d.jpg,What is the color?,Pink
2e/2e35b9b0.jpg,What is the product type?,Deodorizer
62/6238cbae.jpg,What shape is this?,Rectangle
58/588b875b.jpg,Is it 3D printed?,Yes
ee/ee8ee952.jpg,What is the brand?,Solimo
ca/cad12211.jpg,Is the case printed?,Yes
ee/ee8ee952.jpg,What is the case's type?,Cover
96/96ca498f.jpg,What is the product's material?,Plastic
6c/6ca21cac.jpg,Is it organic?,Yes
3f/3fd95adb.jpg,What type of food is it?,Pork
76/76d4c0db.jpg,Is assembly needed?,No
73/73fe4e84.jpg,What is it made without?,Parabens
66/66d2117d.jpg,What is the brand?,find
a1/a1a02f14.jpg,What type of product is this?,Medication
0a/0a3cf249.jpg,What is the brand?,Solimo
b3/b3583cce.jpg,What is the shoe's color?,Navy
69/696a4c51.jpg,What is the brand?,AmazonBasics
72/721177a8.jpg,What is the item type?,Accessory
65/6560fb09.jpg,What are the colors?,Brown
19/19a4bbd7.jpg,What is the brand name?,FreshPoint
2d/2d3b0fce.jpg,What size are these batteries?,10
56/5627b74e.jpg,What is the style?,Premium
86/868e3379.jpg,What is the shoe color?,Navy
bc/bc2a15d9.jpg,What is the product type?,Case
eb/eb96fed5.jpg,What is the style?,Contemporary
ee/ee8ee952.jpg,What is the item?,Cover
7b/7bcce00f.jpg,What is the handle material?,Fibreglass
63/633abad7.jpg,What color is the duvet cover?,Blue
85/85192c70.jpg,What is the brand?,Solimo
6d/6d085089.jpg,Is the back hard?,Yes
97/974e67f0.jpg,What is the product type?,BOOT
66/66f3a68c.jpg,What is the brand?,Solimo
cc/ccba0684.jpg,What is the model?,1101692
f6/f62eba12.jpg,What is the stone color?,Clear
9f/9f963310.jpg,What is the model's name?,Power
19/195eb59e.jpg,What is it made for?,Posture
66/66f3a68c.jpg,What is the cover's color?,Others
47/47f0c738.jpg,What type of case is this?,Phone
e0/e0170070.jpg,What is it?,Case
67/671fdf8d.jpg,What is the product brand?,Solimo
d3/d3cfb581.jpg,What is its use?,Daily
cc/ccc9b639.jpg,Are these sunflower seeds salted?,Unsalted
5f/5faf907c.jpg,Is it darkening?,Yes
5f/5f2a7d1f.jpg,What type is it?,Case
ee/ee8ee952.jpg,What is the brand?,Solimo
1a/1ae4f1cd.jpg,Is the art stretched on wood?,Yes
3f/3ff59712.jpg,What is the product type?,Faucet
6c/6c2be4fc.jpg,What brand is it?,Solimo
e0/e0f06c2b.jpg,What is the item's shape?,Round
66/66f3a68c.jpg,What is the product type?,Case
18/18b28275.jpg,What kind of kernels?,Sunflower
8f/8f9042ed.jpg,What brand is it?,Amazonbasics
0d/0dda2ad8.jpg,What is the material?,Sateen
ee/ee8ee952.jpg,What is the item shape?,
2f/2fb71243.jpg,What color is the cap?,Black
1c/1c5b99e5.jpg,What is it made of?,Plastic
87/874f36c7.jpg,What is the fluid ounce?,12
32/328b0a3f.jpg,What is the rug's primary color?,Blue
a7/a7891a00.jpg,What is the item shape?,Oval
20/20d87514.jpg,What is the material?,Polyurethane
9d/9dc51693.jpg,What is the phone case style?,Pattern
42/42cd0f04.jpg,What is the material?,Plastic
66/66f3a68c.jpg,What type of print?,3D
49/49b1b22b.jpg,What is it printed?,3D
49/49b1b22b.jpg,Is it printed?,Yes
71/71b92d03.jpg,What is the product brand?,AmazonBasics
7d/7d87f0f9.jpg,What is the color?,Others
cb/cbb787ab.jpg,What is the shoe style?,Walking
a0/a0fd469a.jpg,What is the brand?,Movian
d2/d2ac5f9c.jpg,What is the product's brand?,365
64/64d8f0f8.jpg,What color is the shoe?,Black
49/49b1b22b.jpg,What is the product brand?,Solimo
66/66f3a68c.jpg,What is the product brand?,Solimo
39/394b88dd.jpg,Are there pom-poms?,Yes
e3/e3112980.jpg,What is the brand?,Stone
85/85192c70.jpg,What is the design pattern?,Butterflies
c8/c801df17.jpg,What is the product color?,Others
cc/ccba0684.jpg,What is the product?,Protector
e3/e371be41.jpg,What type of product is this?,Case
e2/e2836fa1.jpg,What is the earring color?,Silver
50/50b56194.jpg,What is the case's color?,Multi
8a/8a4fc2da.jpg,What is the brand name?,Amazon
9f/9f6f86ac.jpg,What is the item color?,Multi-colored
a1/a152cf16.jpg,What is the product type?,Rug
5d/5d5ed813.jpg,What is the product color?,Navy
5a/5aa58d2a.jpg,What is the pattern?,Flower
b6/b61b53b7.jpg,What kind of set is this?,Duvet
d6/d6b6d589.jpg,What is the mirror shape?,Hexagonal
47/4753600a.jpg,What is the primary material?,Stone
e7/e7ae63fc.jpg,What is the product color?,Green
ea/eab4e765.jpg,What is the phone type?,Iphone
dc/dc18b8aa.jpg,What is the closure type?,Snap
f1/f12ea949.jpg,What is the style?,Professional
48/48653eec.jpg,What are these? ,Spices
66/66f3a68c.jpg,What is the device model?,Samsung
d2/d22aa51e.jpg,What phone is this for?,Redmi
05/058e604a.jpg,What type of light is it?,String
