image_path,question,answer,generated_answer
3e/3ead881c.jpg,What is the brand?,Solimo,apple
15/15405883.jpg,What is the brand?,UMI,none
77/7751359f.jpg,What is the color of cups?,White,red
f7/f7ea84da.jpg,What letter is printed?,Q,a
1a/1a451a8f.jpg,What is the animal on case?,Cat,pig
ee/ee8ee952.jpg,Is it printed?,Yes,yes
f8/f8b04879.jpg,What is the brand?,AmazonCommercial,nema
0d/0d32330f.jpg,What brand is this?,Find,skechers
4f/4f5dc368.jpg,What shape is it?,Bar,round
d0/d00a5902.jpg,What is the brand?,find,vince
2f/2f357c87.jpg,What is the phone case brand?,Solimo,apple
2f/2f357c87.jpg,Is it flexible?,Yes,yes
07/070e3aef.jpg,What is the pattern?,Cup,monk
47/47f0c738.jpg,What is the product type?,Case,phone
01/01395839.jpg,Are tealights included?,No,yes
66/66f3a68c.jpg,What is the product type?,Case,cell phone
0b/0b504927.jpg,What is the bulb's color?,Daylight,brown
eb/eb0ec9d8.jpg,What is the sandal's color?,Navy,brown
6d/6d97f6ca.jpg,What is the brand?,Symbol,timberland
fe/fefa7df9.jpg,What is the shoe brand?,Symbol,skechers
66/66d6e8f0.jpg,What is the brand?,365,dixie
85/85192c70.jpg,What is the case's brand?,Solimo,tramonti
0d/0d44f30d.jpg,What is the style?,Slide,modern
b9/b98b678a.jpg,What is the case color?,Clear,white
1e/1ec93170.jpg,What is the product type?,Shoes,shoe
66/66f3a68c.jpg,What is the product type?,Case,cell phone
66/66f3a68c.jpg,Is it slim?,Yes,yes
d3/d3e547bc.jpg,What is the case print?,Candy,rose
66/66f3a68c.jpg,What is the case's brand?,Solimo,apple
4a/4a5cc839.jpg,What is the brand?,Solimo,puma
ed/ed4238cc.jpg,What type of case is this?,Hard,laptop
5c/5c88f198.jpg,What is the bag's color?,Brown,blue
bc/bcee8de9.jpg,What holiday is it for?,Thanksgiving,thanksgiving
ec/ec1e1c93.jpg,Is the cover flexible?,Yes,yes
66/66f3a68c.jpg,What is the item shape?,,phone
4f/4f47ed3a.jpg,What type of shoe is it?,Shoes,sandals
ee/ee8ee952.jpg,What is the case color?,Others,black
66/66ea3f11.jpg,What type of shoe?,Ballet,sandals
d9/d9934749.jpg,What type of case?,Hard,backpack
9c/9c312e06.jpg,Is assembly needed?,No,no
ee/ee8ee952.jpg,What is the case's color?,Others,black
ee/ee8ee952.jpg,What is the product type?,Case,cell phone
47/47f0c738.jpg,What is the item shape?,Rectangle,rectangle
e6/e69c89ba.jpg,Is it kosher?,Yes,no
85/85192c70.jpg,What is the color?,Multicolor,gray
85/85192c70.jpg,What is the case color?,Multicolor,gray
86/86e95561.jpg,Is the case flexible?,Yes,yes
b8/b81fd4f9.jpg,What type is it?,Powder,glutamine
49/49b1b22b.jpg,What is the case's pattern?,Mashup,solid
8b/8b77c76c.jpg,What is the filter type?,Water,date
e7/e7ace257.jpg,What is the phone case's material?,Silicone,plastic
b1/b139900b.jpg,What is the item color?,Others,white
21/2164ce59.jpg,What color is it?,White,blue
cd/cdd3dcba.jpg,What is the bed's color?,Brown,brown
64/640d1892.jpg,Are there artificial colors?,No,no
f5/f582cde0.jpg,What type of meat is visible?,Chicken,beef
b6/b6c01e62.jpg,What is the main material?,Leather,plastic
4b/4bd40d98.jpg,What shape is featured?,Heart,circle
13/133bc521.jpg,What is the color?,Others,white
32/32177c65.jpg,What is the brand?,Solimo,nike
2a/2af5eb88.jpg,What is the pattern?,Roses,3d
85/857f9e0c.jpg,What is the outer material?,Mesh,polyester
58/581b2ca8.jpg,What is the primary material?,TPU,metal
f3/f36cd981.jpg,Is anchovy an ingredient?,Yes,yes
31/31be17e1.jpg,What is the rug's pattern?,Floral,solid
08/085a2d50.jpg,What is the napkin count?,Hundred,1
25/25637dd0.jpg,Are these bagels sliced?,Yes,no
ee/ee8ee952.jpg,What is the case's color?,Others,black
76/766e8e71.jpg,What is the brand?,28 Palms,pendleton
fd/fdb861eb.jpg,What is the shoe's color?,Black,white
2f/2f357c87.jpg,What is the case pattern?,Random,plain
e1/e19cf0d9.jpg,What is the case's color?,Multicolor,gray
76/76e9eddc.jpg,What is the case brand?,Solimo,gorilla
15/153e2d3b.jpg,What shape is it?,Round,round
bd/bd6cd4fa.jpg,What is the pattern?,Heart,no pattern
12/1279ba17.jpg,What type is it?,Case,gym
98/9848b1ea.jpg,What is the chair's style?,Glam,modern
b2/b209e944.jpg,What is the main color?,Brown,blue
a7/a75c6bd7.jpg,What is the seat cover's color?,Black,white
2f/2f357c87.jpg,What brand is this?,Solimo,apple
ee/ee8ee952.jpg,What brand is this?,Solimo,apple
ff/ffeaaeb0.jpg,What shape is this?,Oval,square
3d/3de4d10e.jpg,What is the brand?,AmazonBasics,apple
82/8214ff97.jpg,What is the item's color?,Nickel,blue
ee/ee8ee952.jpg,What phone is this case for?,Samsung,iphone
28/2874ed85.jpg,What is the fabric style?,Blend,plain
6a/6abbe6d9.jpg,What is the brand?,Eono,puma
c0/c00aacd1.jpg,What is the style?,Hummingbird,modern
36/36cae1bf.jpg,What is the brand?,Solimo,dunlop
ee/ee8ee952.jpg,What is the product brand?,Solimo,apple
74/74601de2.jpg,What is the brand?,Klepe,vans
d8/d89025e7.jpg,What is the model?,Lenovo,iphone
8e/8ed39851.jpg,What's the main background color?,Pink,white
e8/e89b894b.jpg,What is the frame color?,Black,black
65/6586c857.jpg,What is the style?,Addison,cartoon
62/627b2f64.jpg,What is the phone model?,XR,iphone
5b/5b742975.jpg,What is the shoe type?,Shoes,sandals
6a/6a567ff4.jpg,What type of product is this?,Case,pole
6d/6d1a974c.jpg,What is the mop's shape?,Rectangular,round
dc/dcac50f1.jpg,What kind of product is this?,Cake,socks
34/3405ac43.jpg,What is the outer material?,PU,canvas
84/845d3e2e.jpg,What type of food is this?,Grocery,pasta
87/879c0aff.jpg,What is the product color?,Silver,blue
52/52baff9c.jpg,What's the cover's color?,Multi,blue
66/66f3a68c.jpg,What is the case's color?,Others,white
98/98c272d2.jpg,What brand is this?,Solimo,apple
10/1020d186.jpg,What is the pattern?,Faces,sun
2f/2f357c87.jpg,What is the phone cover type?,Case,case
85/85192c70.jpg,What is the product type?,Case,phone
e5/e52a4c37.jpg,What is the filling?,Down,down
55/556c80dd.jpg,Is the case flexible?,Yes,yes
7b/7bf19b00.jpg,Is it cage style?,Yes,no
ee/ee8ee952.jpg,What is the color?,Others,white
1d/1d2e794f.jpg,What style is it?,Mexican,modern
9d/9d173fbe.jpg,What is the color?,Others,white
25/257cc6bb.jpg,What is the style?,Hangers,plain
ee/ee8ee952.jpg,What is the brand?,Solimo,apple
22/22ae3cc6.jpg,What is the style?,Designer,modern
2f/2fae094f.jpg,What is the brand?,Pinzon,dunlop
6c/6cec5ee9.jpg,What is the product type?,Bed,bed
a5/a5856946.jpg,What type of product is it?,Seating,phone
04/04f23efe.jpg,Is it foldable?,Yes,no
74/74ddb3fb.jpg,What brand is this?,Symbol,apple
a8/a846de76.jpg,What is the case's main color?,Multicolor,blue
58/5881b07d.jpg,What color is it?,Red,blue
fe/fe939ce1.jpg,What is the case's pattern?,Cracks,grunge
28/283201ac.jpg,What is the case's color?,Multi,white
66/66f3a68c.jpg,What is the print?,Heart,iphone
ae/aed7c128.jpg,What is the pattern?,Floral,spiral
5f/5f97c001.jpg,What is the item's style?,.80mm,silhouette
cb/cb88403b.jpg,What is the item weight?,Pound,1000
f3/f3a6f6dc.jpg,What is the material?,Wood,polyester
1c/1cc7c5cb.jpg,What's the material?,Textil,plastic
31/31863e17.jpg,What's the model's name?,Oppo,toyota sienna
5c/5c6e9da9.jpg,What type of product is this?,Case,bottle
95/958272f4.jpg,What is the brand?,AmazonBasics,bic
a7/a7a2883e.jpg,What is the product type?,Hamper,towel
4f/4f7dfcf4.jpg,What is the brand?,Solimo,samsung
e0/e05674ba.jpg,What is the product?,Case,shirt
9f/9facecea.jpg,Is the comforter reversible?,Yes,yes
78/7828c95a.jpg,What is the case's color?,Multicolor,red
b9/b961adb3.jpg,What is the product type?,Case,shoes
dd/ddefab69.jpg,What is the brand name?,365,kids
3f/3f287056.jpg,Is the case flexible?,Yes,yes
88/8854dafd.jpg,What is the item's brand?,Solimo,nike
e5/e56964ff.jpg,What is the closure type?,Lace,zipper
54/54a6bf2e.jpg,What color is the case?,Multicolor,blue
4a/4a85211e.jpg,What is the brand?,Solimo,apple
0f/0f35b8e9.jpg,What is the product weight?,1kg,1200
ad/ad45b505.jpg,How many knives are there?,Three,4
f8/f8720c04.jpg,What is the product's color?,Gold,brown
01/01e4239c.jpg,What is the brand?,365,puma
49/49b1b22b.jpg,What is the brand?,Solimo,apple
7a/7adf85ff.jpg,What are these things?,Towels,stripes
21/218e6f42.jpg,What type of product is this?,Home,iron
0e/0ea03d1b.jpg,What is the planter's shape?,Hexagonal,round
a4/a41aa7ce.jpg,What is the toe style?,Round,square
2b/2b22b945.jpg,Is it upholstered?,Yes,no
2c/2cde2560.jpg,Is it patterned?,Yes,no
44/44b9cf14.jpg,What is it?,Case,phone
ee/ee8ee952.jpg,Is it hard or soft?,Hard,soft
61/61c91a7c.jpg,What is the item shape?,Irregular,rectangle
2a/2a091fb1.jpg,What is the case material?,Plastic,plastic
52/52f2292c.jpg,What is the bed's color?,Grey,white
fb/fbd33f0c.jpg,Are there fillers?,No,no
97/974900e3.jpg,What is the product type?,Home,blank
bf/bf6be423.jpg,Is there a pattern?,Yes,yes
66/66f3a68c.jpg,What is the product type?,Case,cell phone
47/47f0c738.jpg,What is the brand?,Solimo,apple
cf/cfb0823d.jpg,What type of cover is it?,Back,sleeve
db/dbea71ec.jpg,What is it made of?,Leather,plastic
49/49b1b22b.jpg,What is the brand?,Solimo,apple
a8/a82efbf0.jpg,What is the print style?,3D,abstract
67/67383307.jpg,What is the sofa's material?,Polyurethan,cotton
49/49b1b22b.jpg,What is the item weight?,50,1.5 kg
77/77c95574.jpg,What is the print design?,Perfume,geometric
27/27c4324f.jpg,What color is this?,Red,blue
e8/e8a85aea.jpg,How many fins?,Seven,6
c7/c7bfda57.jpg,What is the toe style?,Round,round toe
ee/ee8ee952.jpg,For which phone?,OnePlus,iphone
bc/bc5fcc6d.jpg,What kind of snack?,Pretzel,chocolate
49/49b1b22b.jpg,Is it glitter?,Yes,no
2f/2f357c87.jpg,What is the pattern?,Butterflies,striped
9f/9f6f86ac.jpg,What is the brand?,Solimo,hanes
ed/edc967d0.jpg,What color is this product?,Blue,white
d4/d42014d1.jpg,What kind of shoe is this?,SHOES,sandals
1a/1a338595.jpg,What is the brand?,Solimo,none
e5/e544eb91.jpg,What type of light?,Ceiling,lamp
9b/9b0cc15e.jpg,What is the product type?,Case,smartphone
63/635bb1d0.jpg,What is the model name?,iPhone,canon eos 7d
66/66f3a68c.jpg,What type of case?,Back,phone
ee/ee8ee952.jpg,What is the cover's type?,Case,cartoon
12/1261757a.jpg,What is the pattern?,Watermelon,geometric
85/85192c70.jpg,What is the case material?,Silicon,plastic
c6/c683a484.jpg,What brand is this?,365,organic
30/30c51267.jpg,What color is it?,Black,blue
ce/cebbcc2b.jpg,What is the brand?,AmazonBasics,dell
f2/f2e87a1e.jpg,What is the main color?,White,brown
04/04308956.jpg,What is the model?,355.2019,solio
d9/d9998b71.jpg,What is the product's type?,GROCERY,phone
85/852be865.jpg,What is the scarf's pattern?,Plaid,solid
ee/eea561fa.jpg,What is the bed color?,Mahogany,white
85/85192c70.jpg,What is the primary material?,Silicon,cardboard
53/53ffce66.jpg,What is the brand?,Solimo,apple
d8/d89025e7.jpg,What is the product's material?,Plastic,plastic
16/164d3e29.jpg,What is the model's name?,Union,polo
58/586ced13.jpg,What is the brand name?,Vedaka,budweiser
b9/b9eca09c.jpg,What is the brand?,Amazon,none
b4/b4817c17.jpg,What brand is this?,Solimo,puma
66/66f3a68c.jpg,What is its pattern?,Vector,iphone
8b/8b6e7ce0.jpg,Does it have a controller?,Yes,no
4b/4b06d96a.jpg,What is the toe shape?,Round,round
49/49b1b22b.jpg,What is the brand?,Solimo,apple
2f/2f357c87.jpg,What is the pattern?,Stars,striped
d9/d963b3e9.jpg,What is the brand?,Solimo,none
6d/6d0c34c5.jpg,What is the product brand?,Vedaka,owl
7e/7e228217.jpg,What is the color of shoe?,Coffee,black
fb/fbc1fe5c.jpg,What side minimizes glare?,Matte,right
32/32c4ff5c.jpg,What is the gel's volume?,32,16 oz
2f/2f357c87.jpg,What is the brand?,Solimo,apple
9f/9f6f86ac.jpg,What is the brand?,Solimo,hanes
36/36cae1bf.jpg,What is the brand?,Solimo,dunlop
d8/d89025e7.jpg,Is it a cover?,Yes,no
91/913c87f4.jpg,What is the design?,Butterflies,dance
09/0946c464.jpg,What is the product type?,Supplies,bread
f2/f2c60dc6.jpg,What is the product style?,Portable,pouch
47/47f0c738.jpg,What is the case brand?,Solimo,apple
5e/5e91115f.jpg,What is item shape?,Rectangular,rectangle
c7/c7b5925f.jpg,What is the item's type? ,Case,purse
47/47f0c738.jpg,What is the case material?,Plastic,plastic
bc/bce7c3a0.jpg,What kind of shoe is this?,Sandal,sandals
55/55132798.jpg,What are these?,Curtains,glove
ee/ee8ee952.jpg,Is it a hard case?,Yes,yes
8d/8dc96fde.jpg,What flavor is this?,Lemon,lemon
ee/ee8ee952.jpg,What brand is this case?,Solimo,apple
70/70e5e9db.jpg,What brand is it?,AmazonBasics,unknown
2f/2f357c87.jpg,Is it printed?,Yes,no
19/199c6ff6.jpg,What is the shoe style?,Flat,flip flop
49/49b1b22b.jpg,Is it hard?,Yes,no
ee/ee8ee952.jpg,What is the brand?,Solimo,apple
b2/b24265a1.jpg,What is the label color?,White,purple
49/49b1b22b.jpg,What is the brand?,Solimo,apple
0f/0fa84efd.jpg,What is the case's color?,Multi,black
2f/2f357c87.jpg,What is the model name?,X8,iphone
f4/f4e15cda.jpg,What is the main material?,Suede,cotton
42/42fbabf1.jpg,What brand is this?,Solimo,apple
9d/9d54038d.jpg,What is the brand?,Ravenna,unknown
49/49b1b22b.jpg,What type is this?,Case,sweat
85/85192c70.jpg,What is the brand?,Solimo,tramonti
c1/c183ddad.jpg,What is the product's color?,White,blue
53/53837663.jpg,What is the product type?,Holder,shoes
46/46ea5b0f.jpg,What is it made by?,Market,sprint
f5/f5521101.jpg,What is the pattern?,Texture,none
47/47f0c738.jpg,What's the design printed?,Heart,phone
49/492b104e.jpg,Is the case for phones?,Yes,no
99/99a2861b.jpg,What is the item weight?,50,1000
be/be4406e4.jpg,What color is it?,White,brown
93/93db547e.jpg,What is the product type?,Case,phone
8d/8db0c021.jpg,What brand is this?,206,timberland
59/592175d0.jpg,What type of product is this?,Bread,bread
ec/ecfc672b.jpg,What is the fabric?,Polyester,cotton
0d/0d5ef70c.jpg,What is the color of base?,Black,white
2c/2cd24501.jpg,Are there tassels?,Yes,no
94/94cec72a.jpg,What is the handbag's color?,Pink,brown
f6/f6630d2c.jpg,Is it adjustable?,Yes,no
9b/9bb6a97a.jpg,What is the ring's brand?,Amazon,bvlgari
43/43c38f68.jpg,What is the toe style?,Pointed,square
d9/d9ffc2e8.jpg,What color is the frame?,Gray,black
0c/0c30b6ef.jpg,What is the item shape?,Square,rectangle
b5/b56c54a5.jpg,What is the oil weight?,5W-30,150
36/36cae1bf.jpg,What is the case material?,Plastic,plastic
49/49b1b22b.jpg,What is the case pattern?,Owl,a
ee/ee8ee952.jpg,What is the primary color?,Multi,white
b5/b504720c.jpg,What is the brand?,Solimo,ergo
d8/d87e51cf.jpg,What is the brand?,Solimo,apple
b1/b1e943d0.jpg,What is the brand?,Vedaka,apple
66/66f3a68c.jpg,What kind of print?,3D,phone
48/48ab91eb.jpg,What is the case's color?,Others,white
66/66f3a68c.jpg,Is it 3D?,Yes,no
49/49b1b22b.jpg,What is the brand?,Solimo,apple
de/dece6bae.jpg,What is the model?,Spano,peach
be/bed36288.jpg,What is the product type?,Case,electronics
e0/e0d311af.jpg,What is the glass style?,Rocks,cylinder
05/053c3c49.jpg,What is the shoe's color?,Navy,black
f5/f5a59829.jpg,What type of case is this?,Back,phone
46/4690fbe6.jpg,What brand is it?,Solimo,h&m
0c/0c7fbc1d.jpg,Is the phone case glittery?,Yes,no
49/49b1b22b.jpg,Is it 3D printed?,Yes,no
83/83445768.jpg,What is the brand?,Bourge,dunlop
46/462d27dd.jpg,What is the design?,Love,floral
37/3732a837.jpg,What is the brand?,find,puma
54/542e4b12.jpg,What shape is this?,Cube,rectangle
64/64ed1db9.jpg,What kind of oil is it?,Olive,sunflower
49/49b1b22b.jpg,What is the product color?,Others,white
16/168a00e5.jpg,What is the main color?,Brown,red
9d/9d0da430.jpg,What is it made of?,Polyester,polyester
d8/d89025e7.jpg,What is the item color?,Multi-colored,blue
3e/3e7bdc94.jpg,What is the brand?,Ravenna,coca-cola
81/813e033a.jpg,What style is the bed?,Double,sleigh
ee/ee8ee952.jpg,What is the case's color?,Others,black
66/66f3a68c.jpg,What brand is it?,Solimo,apple
38/38cf00bd.jpg,What is the shoe material?,Leather,leather
66/66f3a68c.jpg,What is the brand?,Solimo,apple
85/85d094f1.jpg,What kind of market?,Whole,consumer
29/29dc68a9.jpg,Is it patterned?,Yes,yes
2e/2e6f9a02.jpg,What kind of product is it?,Shoes,shoe
49/49b1b22b.jpg,What is the cover's color?,Others,white
4c/4c2e4820.jpg,What is the fabric?,Satin,polyester
36/36cae1bf.jpg,What is the phone model?,A91,iphone
0e/0ed942d5.jpg,What is the print type?,3D,map
73/731b2b31.jpg,What is the cover style?,Hard,solid
66/66f3a68c.jpg,What type of product?,Case,phone
93/9373e1ad.jpg,What is the toe style?,Round,shoe
ee/ee8ee952.jpg,What is the item color?,Others,white
65/651cf789.jpg,Is it patterned?,Yes,no
0f/0f25fd85.jpg,What is the style?,Advanced,watercolor
36/36cae1bf.jpg,What type is this?,Case,shoe
5c/5c3d21ae.jpg,What is the material?,Chipboard,cardboard
e6/e61ac4ee.jpg,What is the phone model?,LG,samsung
af/afe8fa5d.jpg,What is the product type?,FINERING,necklace
36/36cae1bf.jpg,What is the fit?,Snug,loose
7f/7fad372e.jpg,Is it vegan?,Yes,yes
28/2898e85a.jpg,What color is it?,Blue,blue
8f/8fa048d3.jpg,What is the shoe color?,Navy,black
66/66f3a68c.jpg,Is the design stylish?,Yes,yes
53/53fa3aff.jpg,What is the fabric?,Textile,cotton
2f/2f357c87.jpg,What is the pattern?,Moon,striped
9d/9d350d8e.jpg,What is the mirror's material?,Metal,glass
49/49b1b22b.jpg,What is the model?,Oppo,iphone
7b/7bb3a5c4.jpg,What is the product type?,Case,clothing
cc/cc9ff710.jpg,What is the product type?,Bed,paper
66/66f3a68c.jpg,Is it 3D printed?,Yes,no
ad/adb7113e.jpg,What is the material?,Leather,cotton
87/87dfb91d.jpg,What is the brand?,Solimo,nike
79/79015a2e.jpg,What brand is this?,Solimo,nescafe
18/184a3de3.jpg,What is the product brand?,Prime,dyson
5d/5d65ac53.jpg,Is it bead?,Yes,no
66/66f3a68c.jpg,What is the case's color?,Others,white
66/66f3a68c.jpg,What is the brand?,Solimo,apple
de/debab63b.jpg,What is the model number?,10DAM081,1234
2f/2f357c87.jpg,What is the case's color?,Multicolor,blue
86/860cffcc.jpg,What is the product's brand?,Solimo,garmin
1e/1e6dbb33.jpg,What color is it?,Red,yellow
17/1774fc10.jpg,What is it made of?,Aluminum,polyester
87/87a01cdd.jpg,What is the case color?,Multicolor,yellow
e3/e35db5b1.jpg,What is the color?,Multicolor,brown
4d/4db11e7d.jpg,What is the product type?,Shelf,toilet paper
8a/8a1b2503.jpg,What color is the filter?,White,white
51/515bd5d3.jpg,What is the case's type?,Hard,suit
00/00db081c.jpg,What is the color?,Black,yellow
eb/eb8d7cdb.jpg,What is the product type?,Grocery,flour
49/49b1b22b.jpg,What is the print type?,3D,silhouette
53/53e49ff9.jpg,What is the strength?,Maximum,strong
fb/fb4cd22c.jpg,Is it indoor or outdoor?,Outdoor,outdoor
c0/c07e68f4.jpg,What is the brand?,AmazonBasics,coca-cola
3a/3a2f1477.jpg,What is the shape?,Drum,rectangle
7e/7e32f03c.jpg,How many capsules?,Sixty,1
ee/ee8ee952.jpg,What is the color?,Others,white
47/47f0c738.jpg,What is the color?,Multi-colored,white
5f/5fe29b98.jpg,What is the material?,PU,plastic
47/47f0c738.jpg,What is the cover style?,Hard,flat
69/691088cd.jpg,What is the product type?,Case,tableware
66/66989e01.jpg,What is the product?,Shoes,sushi
87/87167738.jpg,What is the product color?,Brass,blue
c3/c31c5827.jpg,Is it vegetarian?,Yes,no
66/66f3a68c.jpg,What is the design?,Sea,phone
89/89776630.jpg,What is the shoe color?,Black,black
4a/4a04bcb9.jpg,What is the product type?,Case,tableware
49/49b1b22b.jpg,What is the product's color?,Others,white
49/49b1b22b.jpg,What is the cover's color?,Others,white
66/66f3a68c.jpg,Is the design 3D?,Yes,no
d8/d87e51cf.jpg,Are ports accessible?,Yes,no
c8/c8c0e117.jpg,What is the product brand?,AmazonBasics,apple
b0/b0195b9c.jpg,What color is it?,Orange,red
96/9659b3fc.jpg,What is the material?,Glass,glass
fb/fb3ddc1b.jpg,What is the style?,Point,modern
1b/1b7f9de2.jpg,What is the product type?,Grocery,clothing
d6/d6505020.jpg,What is the brand?,Solimo,dunlop
4a/4ac8f625.jpg,What is the brand?,Basic,basis
33/33be7c9f.jpg,Is it a cover?,Yes,no
ee/ee8ee952.jpg,What is it?,Cover,phone
9f/9f6f86ac.jpg,Which brand is this?,Solimo,hanes
2a/2af5eb88.jpg,What is it made of?,Plastic,plastic
ed/ed8a4492.jpg,Is it washable?,Yes,no
3a/3a131bde.jpg,What is the product's brand?,Solimo,bust
b2/b2c4119b.jpg,What is the product type?,Shoes,shoe
98/981b12f0.jpg,What is the product type?,Case,clothing
ee/ee8ee952.jpg,Is the cover slim?,Yes,no
79/798e9843.jpg,What is the product color?,Pink,pink
cb/cbf75ab7.jpg,What is the product type?,Boot,food
46/46ddc469.jpg,What is the boot style?,Knee-high,trench
ee/ee8ee952.jpg,Is the case 3D?,Yes,no
7a/7aba3742.jpg,What is the brand?,AmazonBasics,apple
08/080bf355.jpg,What is the shoe color?,Black,white
2f/2f357c87.jpg,What is the brand?,Solimo,apple
62/62007a7f.jpg,What brand is this?,Skechers,vans
85/85192c70.jpg,What is the product type?,Case,phone
da/dad31dea.jpg,What is the product type?,Shoes,clothing
d9/d9c47dce.jpg,What is the pattern?,Birds,plain
66/66f3a68c.jpg,What type of product?,Case,phone
e0/e0992722.jpg,What is the color?,White,gray
2f/2f357c87.jpg,What is the case's color?,Multicolor,blue
2c/2c7915dd.jpg,What is the primary material?,Polyester,cotton
83/83defd5b.jpg,What number is printed below 'Q'?,10,1
2e/2e69ae7e.jpg,What is the phone case color?,Multicolor,brown
ee/ee8ee952.jpg,What shape is this item?,Rectangular,rectangle
ee/ee8ee952.jpg,What is the phone model?,G8,iphone 6s
1f/1ffc869d.jpg,What is the main color?,White,yellow
66/66f3a68c.jpg,What is the phone brand?,Nokia,apple
46/46dfaa2d.jpg,What is the brand?,UMI,um
74/743529fe.jpg,What kind of product is it?,Furniture,phone
10/10559c78.jpg,Is the case hard or soft?,Hard,soft
9e/9e7195ab.jpg,What is the item color?,Others,white
47/47f0c738.jpg,What is the brand?,Solimo,apple
79/7932e153.jpg,What color is it?,Burgundy,blue
49/49b1b22b.jpg,What is the main color?,Orange,white
ee/ee8ee952.jpg,What kind of design is it?,3D,modern
3d/3df32abf.jpg,What is the material?,Leather,cotton
9c/9c178f0c.jpg,What is the style?,Modern,modern
66/66f3a68c.jpg,Is the case for mobile?,Yes,yes
cb/cb19ee27.jpg,How many servings?,Fourteen,1
1d/1da03296.jpg,What is the brand?,Solimo,plymouth
d8/d87e51cf.jpg,Is it designer?,Yes,no
49/49b1b22b.jpg,What is the pattern?,Printed,parallel
4d/4d0829dc.jpg,What kind of food is it?,Biscuits,pizza
f0/f0edbbde.jpg,What is the flower's color?,Pink,yellow
f3/f3c3e15a.jpg,What's the shoe's material?,Leather,leather
67/6750fee5.jpg,What letter is displayed?,B,a
d4/d4c15384.jpg,What is the chair's style?,Transitional,modern
2f/2f39117a.jpg,What is the brand of this item?,Solimo,dkny
24/24acb84f.jpg,Is there a back?,No,no
fb/fb029505.jpg,How many donuts are there?,Twelve,0
1b/1bc58c88.jpg,How big is the jar?,Ounce,large
66/66f3a68c.jpg,What is the brand?,Solimo,apple
b1/b1c4e31d.jpg,Is it a hard case?,Yes,no
37/372c8163.jpg,Is it magnetic?,Yes,no
6f/6fe458df.jpg,What is the brand?,Flavia,leather
15/15e886fa.jpg,What type of product is this?,Kitchen,sail
ef/ef05040f.jpg,What is the style?,Colorful,modern
af/afda316e.jpg,What is the brand?,365,vivienne westwood
f5/f5387aab.jpg,What color is the cabbage?,Red,green
ef/efea0326.jpg,What type of coffee is it?,Bean,espresso
d8/d89025e7.jpg,What type of case is it?,Phone,phone
fc/fc2321fc.jpg,What is the style?,Classic,casual
17/177e12e2.jpg,What shape is the napkin?,Square,square
ee/ee8ee952.jpg,What is the design?,Flower,iphone
2f/2f357c87.jpg,Are butterflies visible?,Yes,no
d2/d2ffbcdb.jpg,How many tablets are included?,Thirty-six,1
15/1547ece4.jpg,Are these reusable?,No,no
03/03cd2e64.jpg,What is the material of frame?,Pine,plastic
17/171cc9f9.jpg,What is the brand name?,Solimo,samsung
49/49b1b22b.jpg,What is the phone model?,Oppo,iphone
2f/2f357c87.jpg,What is the product type?,Case,phone
51/5174281f.jpg,What is the product brand?,Solimo,no brand
66/66f3a68c.jpg,What is the brand?,Solimo,apple
7a/7aa58714.jpg,What is it?,Case,fruit
20/20533b83.jpg,Is the product tear-free?,Yes,yes
54/54ba6526.jpg,What is the primary material?,Carpet,plastic
1d/1d8eeade.jpg,Is the mat heat resistant?,Yes,no
82/82d88f17.jpg,What is the case's material?,Silicon,polyester
a7/a7796232.jpg,What is the material?,Leather,plastic
96/96b494b1.jpg,What is the toe shape?,Round,round
94/94b663ad.jpg,What is the product type?,Stool,tablet
fc/fc5b609b.jpg,What kind of shoes?,Formal,boots
87/87dfb91d.jpg,What is the phone model?,M31,iphone
a6/a622d849.jpg,What is the product type?,Sauce,nut butter
ec/ec3c2e79.jpg,What is the item's shape?,U,round
61/619c2ee6.jpg,What style is this?,Transitional,vintage
49/49b1b22b.jpg,What is the phone model?,LeEco,iphone
e4/e4f6de25.jpg,What is the shelf's color?,Brown/White,white
2f/2f357c87.jpg,What is the pattern?,Butterflies,striped
47/47f0c738.jpg,What is the model name?,Motorola,iphone
11/1159b0e3.jpg,What type of product?,Case,clothing
85/85192c70.jpg,What color is the case?,Multicolor,gray
ef/efd562a1.jpg,What color are these shoes?,Pink,brown
48/48004108.jpg,What is the initial?,L,a
71/71b2abba.jpg,What kind of closure?,Lace-up,zipper
69/69127ed7.jpg,What is the item shape?,,rectangle
da/dae3a2d5.jpg,What is the color?,Rose,red
54/54bd34ff.jpg,What is the brand?,Solimo,dell
2f/2f357c87.jpg,What is the brand?,Solimo,apple
2a/2af5eb88.jpg,What type of case?,Hard,iphone
0d/0d9de546.jpg,Is it patterned?,Yes,no
65/65946595.jpg,What type of toe?,Round,short
be/be58f2e6.jpg,What is the brand name?,Stone,coca-cola
2f/2f357c87.jpg,What is the brand?,Solimo,apple
cd/cd00639a.jpg,What is the shoe style?,Casual,oxford
66/66f3a68c.jpg,What type of case is it?,Hard,iphone
ee/ee8ee952.jpg,Is it hard?,Yes,no
bb/bb2198be.jpg,Is it a promise ring?,Yes,yes
ac/ac179216.jpg,What material is it?,Basic,cardboard
66/66f3a68c.jpg,What is the item's color?,Multi,blue
5f/5f3550eb.jpg,What type of case is this?,Hard,phone
7f/7fde52c3.jpg,What kind of animal is featured?,Cow,dog
