image_path,question,answer,generated_answer
15/15405883.jpg,What is the brand?,UMI,woven
77/7751359f.jpg,What is the color of cups?,White,white
f7/f7ea84da.jpg,What letter is printed?,Q,q
1a/1a451a8f.jpg,What is the animal on case?,Cat,cat
ee/ee8ee952.jpg,Is it printed?,Yes,yes
f8/f8b04879.jpg,What is the brand?,AmazonCommercial,apple
0d/0d32330f.jpg,What brand is this?,Find,anthropologie
4f/4f5dc368.jpg,What shape is it?,Bar,towel bar
d0/d00a5902.jpg,What is the brand?,find,sam edelman
2f/2f357c87.jpg,What is the phone case brand?,Solimo,note
2f/2f357c87.jpg,Is it flexible?,Yes,yes
07/070e3aef.jpg,What is the pattern?,Cup,coffee cup
47/47f0c738.jpg,What is the product type?,Case,single snap
01/01395839.jpg,Are tealights included?,No,no
66/66f3a68c.jpg,What is the product type?,Case,full access to device ports & buttons
0b/0b504927.jpg,What is the bulb's color?,Daylight,white
eb/eb0ec9d8.jpg,What is the sandal's color?,Navy,blue
6d/6d97f6ca.jpg,What is the brand?,Symbol,freddy mello
fe/fefa7df9.jpg,What is the shoe brand?,Symbol,adidas
66/66d6e8f0.jpg,What is the brand?,365,365 organic
85/85192c70.jpg,What is the case's brand?,Solimo,transparent sides
0d/0d44f30d.jpg,What is the style?,Slide,scuff
b9/b98b678a.jpg,What is the case color?,Clear,blue
1e/1ec93170.jpg,What is the product type?,Shoes,sandals
66/66f3a68c.jpg,What is the product type?,Case,full access to device ports & buttons
66/66f3a68c.jpg,Is it slim?,Yes,yes
d3/d3e547bc.jpg,What is the case print?,Candy,lollipop
66/66f3a68c.jpg,What is the case's brand?,Solimo,spigen
4a/4a5cc839.jpg,What is the brand?,Solimo,squimo
ed/ed4238cc.jpg,What type of case is this?,Hard,phone case
5c/5c88f198.jpg,What is the bag's color?,Brown,brown
bc/bcee8de9.jpg,What holiday is it for?,Thanksgiving,thanksgiving
ec/ec1e1c93.jpg,Is the cover flexible?,Yes,yes
66/66f3a68c.jpg,What is the item shape?,,square
4f/4f47ed3a.jpg,What type of shoe is it?,Shoes, monk strap
ee/ee8ee952.jpg,What is the case color?,Others,gray
66/66ea3f11.jpg,What type of shoe?,Ballet,flat
d9/d9934749.jpg,What type of case?,Hard,iphone 6s plus case
9c/9c312e06.jpg,Is assembly needed?,No,yes
ee/ee8ee952.jpg,What is the case's color?,Others,gray
ee/ee8ee952.jpg,What is the product type?,Case,easy fit
47/47f0c738.jpg,What is the item shape?,Rectangle,single snap
e6/e69c89ba.jpg,Is it kosher?,Yes,no
85/85192c70.jpg,What is the color?,Multicolor,blue
85/85192c70.jpg,What is the case color?,Multicolor,transparent
86/86e95561.jpg,Is the case flexible?,Yes,yes
b8/b81fd4f9.jpg,What type is it?,Powder,supplement
49/49b1b22b.jpg,What is the case's pattern?,Mashup,optimal lift
8b/8b77c76c.jpg,What is the filter type?,Water,nsf 42
e7/e7ace257.jpg,What is the phone case's material?,Silicone,gold
b1/b139900b.jpg,What is the item color?,Others,yellow
21/2164ce59.jpg,What color is it?,White,white
cd/cdd3dcba.jpg,What is the bed's color?,Brown,brown
64/640d1892.jpg,Are there artificial colors?,No,no
f5/f582cde0.jpg,What type of meat is visible?,Chicken,chicken
b6/b6c01e62.jpg,What is the main material?,Leather,leather
4b/4bd40d98.jpg,What shape is featured?,Heart,heart
13/133bc521.jpg,What is the color?,Others,black
32/32177c65.jpg,What is the brand?,Solimo,kiss
2a/2af5eb88.jpg,What is the pattern?,Roses,single snap
85/857f9e0c.jpg,What is the outer material?,Mesh,polyurethane
58/581b2ca8.jpg,What is the primary material?,TPU,silicon
f3/f36cd981.jpg,Is anchovy an ingredient?,Yes,yes
31/31be17e1.jpg,What is the rug's pattern?,Floral,medallion
08/085a2d50.jpg,What is the napkin count?,Hundred,100
25/25637dd0.jpg,Are these bagels sliced?,Yes,no
ee/ee8ee952.jpg,What is the case's color?,Others,gray
76/766e8e71.jpg,What is the brand?,28 Palms,stetson
fd/fdb861eb.jpg,What is the shoe's color?,Black,black
2f/2f357c87.jpg,What is the case pattern?,Random,butterfly
e1/e19cf0d9.jpg,What is the case's color?,Multicolor,pink
76/76e9eddc.jpg,What is the case brand?,Solimo,unknown
15/153e2d3b.jpg,What shape is it?,Round,round
bd/bd6cd4fa.jpg,What is the pattern?,Heart,hearts
12/1279ba17.jpg,What type is it?,Case,case
98/9848b1ea.jpg,What is the chair's style?,Glam,modern
b2/b209e944.jpg,What is the main color?,Brown,brown
a7/a75c6bd7.jpg,What is the seat cover's color?,Black,black
2f/2f357c87.jpg,What brand is this?,Solimo,note
ee/ee8ee952.jpg,What brand is this?,Solimo,easy fit
ff/ffeaaeb0.jpg,What shape is this?,Oval,oval
3d/3de4d10e.jpg,What is the brand?,AmazonBasics,apple
82/8214ff97.jpg,What is the item's color?,Nickel,silver
ee/ee8ee952.jpg,What phone is this case for?,Samsung,iphone 6
28/2874ed85.jpg,What is the fabric style?,Blend,suede
6a/6abbe6d9.jpg,What is the brand?,Eono,eono
c0/c00aacd1.jpg,What is the style?,Hummingbird,floral
36/36cae1bf.jpg,What is the brand?,Solimo,optimal lift
ee/ee8ee952.jpg,What is the product brand?,Solimo,easy fit
74/74601de2.jpg,What is the brand?,Klepe,camper
d8/d89025e7.jpg,What is the model?,Lenovo,iphone 6
8e/8ed39851.jpg,What's the main background color?,Pink,pink
e8/e89b894b.jpg,What is the frame color?,Black,black
65/6586c857.jpg,What is the style?,Addison,wallabee
62/627b2f64.jpg,What is the phone model?,XR,iphone xr
5b/5b742975.jpg,What is the shoe type?,Shoes,wedge
6a/6a567ff4.jpg,What type of product is this?,Case,phone case
6d/6d1a974c.jpg,What is the mop's shape?,Rectangular,rectangle
dc/dcac50f1.jpg,What kind of product is this?,Cake,mini quiche
34/3405ac43.jpg,What is the outer material?,PU,suede
84/845d3e2e.jpg,What type of food is this?,Grocery,milk
87/879c0aff.jpg,What is the product color?,Silver,silver
52/52baff9c.jpg,What's the cover's color?,Multi,gray
66/66f3a68c.jpg,What is the case's color?,Others,white
98/98c272d2.jpg,What brand is this?,Solimo,xiaomi
10/1020d186.jpg,What is the pattern?,Faces,smiley
2f/2f357c87.jpg,What is the phone cover type?,Case,butterfly
85/85192c70.jpg,What is the product type?,Case,case
e5/e52a4c37.jpg,What is the filling?,Down,down
55/556c80dd.jpg,Is the case flexible?,Yes,yes
7b/7bf19b00.jpg,Is it cage style?,Yes,yes
ee/ee8ee952.jpg,What is the color?,Others,white
1d/1d2e794f.jpg,What style is it?,Mexican,mexican-style
9d/9d173fbe.jpg,What is the color?,Others,black
25/257cc6bb.jpg,What is the style?,Hangers,wire
ee/ee8ee952.jpg,What is the brand?,Solimo,easy fit
22/22ae3cc6.jpg,What is the style?,Designer,silhouette
2f/2fae094f.jpg,What is the brand?,Pinzon,wamsutta
6c/6cec5ee9.jpg,What is the product type?,Bed,duvet cover set
a5/a5856946.jpg,What type of product is it?,Seating,stool
04/04f23efe.jpg,Is it foldable?,Yes,yes
74/74ddb3fb.jpg,What brand is this?,Symbol,vans
a8/a846de76.jpg,What is the case's main color?,Multicolor,white
58/5881b07d.jpg,What color is it?,Red,red
fe/fe939ce1.jpg,What is the case's pattern?,Cracks,cracked
28/283201ac.jpg,What is the case's color?,Multi,green
66/66f3a68c.jpg,What is the print?,Heart,full access to device ports & buttons
ae/aed7c128.jpg,What is the pattern?,Floral,flowers
5f/5f97c001.jpg,What is the item's style?,.80mm,necklace
cb/cb88403b.jpg,What is the item weight?,Pound,1
f3/f3a6f6dc.jpg,What is the material?,Wood,carcinogen free
1c/1cc7c5cb.jpg,What's the material?,Textil,fabric
31/31863e17.jpg,What's the model's name?,Oppo,oppo f9
5c/5c6e9da9.jpg,What type of product is this?,Case,phone case
95/958272f4.jpg,What is the brand?,AmazonBasics,bic
a7/a7a2883e.jpg,What is the product type?,Hamper,large capacity 53l
4f/4f7dfcf4.jpg,What is the brand?,Solimo,sony
e0/e05674ba.jpg,What is the product?,Case,case
9f/9facecea.jpg,Is the comforter reversible?,Yes,yes
78/7828c95a.jpg,What is the case's color?,Multicolor,blue
b9/b961adb3.jpg,What is the product type?,Case,case
dd/ddefab69.jpg,What is the brand name?,365,365
3f/3f287056.jpg,Is the case flexible?,Yes,yes
88/8854dafd.jpg,What is the item's brand?,Solimo,oppo
e5/e56964ff.jpg,What is the closure type?,Lace,lace-up
54/54a6bf2e.jpg,What color is the case?,Multicolor,white
4a/4a85211e.jpg,What is the brand?,Solimo,xiaomi
0f/0f35b8e9.jpg,What is the product weight?,1kg,500gms
ad/ad45b505.jpg,How many knives are there?,Three,3
f8/f8720c04.jpg,What is the product's color?,Gold,gold
01/01e4239c.jpg,What is the brand?,365,none
49/49b1b22b.jpg,What is the brand?,Solimo,optimal lift
7a/7adf85ff.jpg,What are these things?,Towels,towels
21/218e6f42.jpg,What type of product is this?,Home,ironing board
0e/0ea03d1b.jpg,What is the planter's shape?,Hexagonal,octagon
a4/a41aa7ce.jpg,What is the toe style?,Round,round
2b/2b22b945.jpg,Is it upholstered?,Yes,yes
2c/2cde2560.jpg,Is it patterned?,Yes,yes
44/44b9cf14.jpg,What is it?,Case,lollipop
ee/ee8ee952.jpg,Is it hard or soft?,Hard,soft
61/61c91a7c.jpg,What is the item shape?,Irregular,rectangle
2a/2a091fb1.jpg,What is the case material?,Plastic,plastic
52/52f2292c.jpg,What is the bed's color?,Grey,gray
fb/fbd33f0c.jpg,Are there fillers?,No,no
97/974900e3.jpg,What is the product type?,Home,cork board
bf/bf6be423.jpg,Is there a pattern?,Yes,yes
66/66f3a68c.jpg,What is the product type?,Case,full access to device ports & buttons
47/47f0c738.jpg,What is the brand?,Solimo,single snap
cf/cfb0823d.jpg,What type of cover is it?,Back,case
db/dbea71ec.jpg,What is it made of?,Leather,leather
49/49b1b22b.jpg,What is the brand?,Solimo,optimal lift
a8/a82efbf0.jpg,What is the print style?,3D,pink
67/67383307.jpg,What is the sofa's material?,Polyurethan,leather
49/49b1b22b.jpg,What is the item weight?,50,0.98 mm
77/77c95574.jpg,What is the print design?,Perfume,perfume
27/27c4324f.jpg,What color is this?,Red,red
e8/e8a85aea.jpg,How many fins?,Seven,6
c7/c7bfda57.jpg,What is the toe style?,Round,round
ee/ee8ee952.jpg,For which phone?,OnePlus,iphone 6 plus
bc/bc5fcc6d.jpg,What kind of snack?,Pretzel,pretzel nuggets
49/49b1b22b.jpg,Is it glitter?,Yes,no
2f/2f357c87.jpg,What is the pattern?,Butterflies,butterfly
9f/9f6f86ac.jpg,What is the brand?,Solimo,optimal lift
ed/edc967d0.jpg,What color is this product?,Blue,blue
d4/d42014d1.jpg,What kind of shoe is this?,SHOES,sandals
1a/1a338595.jpg,What is the brand?,Solimo,oppo
e5/e544eb91.jpg,What type of light?,Ceiling,frosted
9b/9b0cc15e.jpg,What is the product type?,Case,case
63/635bb1d0.jpg,What is the model name?,iPhone,iphone 7
66/66f3a68c.jpg,What type of case?,Back,full access to device ports & buttons
ee/ee8ee952.jpg,What is the cover's type?,Case,easy fit
12/1261757a.jpg,What is the pattern?,Watermelon,watermelon
85/85192c70.jpg,What is the case material?,Silicon,transparent sides
c6/c683a484.jpg,What brand is this?,365,365
30/30c51267.jpg,What color is it?,Black,black
ce/cebbcc2b.jpg,What is the brand?,AmazonBasics,muvit
f2/f2e87a1e.jpg,What is the main color?,White,white
04/04308956.jpg,What is the model?,355.2019,somio
d9/d9998b71.jpg,What is the product's type?,GROCERY,whole wheat pancakes
85/852be865.jpg,What is the scarf's pattern?,Plaid,diamond
ee/eea561fa.jpg,What is the bed color?,Mahogany,brown
85/85192c70.jpg,What is the primary material?,Silicon,transparent sides
53/53ffce66.jpg,What is the brand?,Solimo,samsung
d8/d89025e7.jpg,What is the product's material?,Plastic,aluminum
16/164d3e29.jpg,What is the model's name?,Union,scuffette ii
58/586ced13.jpg,What is the brand name?,Vedaka,vedaka
b9/b9eca09c.jpg,What is the brand?,Amazon,monnier
b4/b4817c17.jpg,What brand is this?,Solimo,lenovo
66/66f3a68c.jpg,What is its pattern?,Vector,full access to device ports & buttons
8b/8b6e7ce0.jpg,Does it have a controller?,Yes,yes
4b/4b06d96a.jpg,What is the toe shape?,Round,square
49/49b1b22b.jpg,What is the brand?,Solimo,optimal lift
2f/2f357c87.jpg,What is the pattern?,Stars,butterfly
d9/d963b3e9.jpg,What is the brand?,Solimo,vivo
6d/6d0c34c5.jpg,What is the product brand?,Vedaka,vedaka
7e/7e228217.jpg,What is the color of shoe?,Coffee,brown
fb/fbc1fe5c.jpg,What side minimizes glare?,Matte,left
32/32c4ff5c.jpg,What is the gel's volume?,32,16 fl oz
2f/2f357c87.jpg,What is the brand?,Solimo,note
9f/9f6f86ac.jpg,What is the brand?,Solimo,optimal lift
36/36cae1bf.jpg,What is the brand?,Solimo,optimal lift
d8/d89025e7.jpg,Is it a cover?,Yes,yes
91/913c87f4.jpg,What is the design?,Butterflies,flowers
09/0946c464.jpg,What is the product type?,Supplies,bread
f2/f2c60dc6.jpg,What is the product style?,Portable,dehumidifier
47/47f0c738.jpg,What is the case brand?,Solimo,single snap
5e/5e91115f.jpg,What is item shape?,Rectangular,sofa
c7/c7b5925f.jpg,What is the item's type? ,Case,case
47/47f0c738.jpg,What is the case material?,Plastic,pu leather
bc/bce7c3a0.jpg,What kind of shoe is this?,Sandal,heeled
55/55132798.jpg,What are these?,Curtains,curtains
ee/ee8ee952.jpg,Is it a hard case?,Yes,yes
8d/8dc96fde.jpg,What flavor is this?,Lemon,lemon
ee/ee8ee952.jpg,What brand is this case?,Solimo,easy fit
70/70e5e9db.jpg,What brand is it?,AmazonBasics,talbot runhof
2f/2f357c87.jpg,Is it printed?,Yes,yes
19/199c6ff6.jpg,What is the shoe style?,Flat,sandal
49/49b1b22b.jpg,Is it hard?,Yes,no
ee/ee8ee952.jpg,What is the brand?,Solimo,easy fit
b2/b24265a1.jpg,What is the label color?,White,white
49/49b1b22b.jpg,What is the brand?,Solimo,optimal lift
0f/0fa84efd.jpg,What is the case's color?,Multi,blue
2f/2f357c87.jpg,What is the model name?,X8,note
f4/f4e15cda.jpg,What is the main material?,Suede,suede
42/42fbabf1.jpg,What brand is this?,Solimo,happy girls are the prettiest
9d/9d54038d.jpg,What is the brand?,Ravenna,casa padrino
49/49b1b22b.jpg,What type is this?,Case,optimal lift
85/85192c70.jpg,What is the brand?,Solimo,transparent sides
c1/c183ddad.jpg,What is the product's color?,White,white
53/53837663.jpg,What is the product type?,Holder,towel rack
46/46ea5b0f.jpg,What is it made by?,Market,365 whole food market
f5/f5521101.jpg,What is the pattern?,Texture,abstract
47/47f0c738.jpg,What's the design printed?,Heart,single snap
49/492b104e.jpg,Is the case for phones?,Yes,yes
99/99a2861b.jpg,What is the item weight?,50,0.1
be/be4406e4.jpg,What color is it?,White,white
93/93db547e.jpg,What is the product type?,Case,phone case
8d/8db0c021.jpg,What brand is this?,206,ugg
59/592175d0.jpg,What type of product is this?,Bread,white hamburger buns
ec/ecfc672b.jpg,What is the fabric?,Polyester,knit
0d/0d5ef70c.jpg,What is the color of base?,Black,black
2c/2cd24501.jpg,Are there tassels?,Yes,yes
94/94cec72a.jpg,What is the handbag's color?,Pink,pink
f6/f6630d2c.jpg,Is it adjustable?,Yes,yes
9b/9bb6a97a.jpg,What is the ring's brand?,Amazon,belle etoile
43/43c38f68.jpg,What is the toe style?,Pointed,square
d9/d9ffc2e8.jpg,What color is the frame?,Gray,gray
0c/0c30b6ef.jpg,What is the item shape?,Square,square
b5/b56c54a5.jpg,What is the oil weight?,5W-30,5w-30
36/36cae1bf.jpg,What is the case material?,Plastic,plastic
49/49b1b22b.jpg,What is the case pattern?,Owl,optimal lift
ee/ee8ee952.jpg,What is the primary color?,Multi,gray
b5/b504720c.jpg,What is the brand?,Solimo,motorola
d8/d87e51cf.jpg,What is the brand?,Solimo,full access to device ports & buttons
b1/b1e943d0.jpg,What is the brand?,Vedaka,twinings
66/66f3a68c.jpg,What kind of print?,3D,full access to device ports & buttons
48/48ab91eb.jpg,What is the case's color?,Others,black
66/66f3a68c.jpg,Is it 3D?,Yes,yes
49/49b1b22b.jpg,What is the brand?,Solimo,optimal lift
de/dece6bae.jpg,What is the model?,Spano,ipanema
be/bed36288.jpg,What is the product type?,Case,transparent sides back printed
e0/e0d311af.jpg,What is the glass style?,Rocks,modern
05/053c3c49.jpg,What is the shoe's color?,Navy,black
f5/f5a59829.jpg,What type of case is this?,Back,smiley case
46/4690fbe6.jpg,What brand is it?,Solimo,xiaomi
0c/0c7fbc1d.jpg,Is the phone case glittery?,Yes,yes
49/49b1b22b.jpg,Is it 3D printed?,Yes,no
83/83445768.jpg,What is the brand?,Bourge,new era
46/462d27dd.jpg,What is the design?,Love,red hearts
37/3732a837.jpg,What is the brand?,find,forever 21
54/542e4b12.jpg,What shape is this?,Cube,square
64/64ed1db9.jpg,What kind of oil is it?,Olive,olive oil
49/49b1b22b.jpg,What is the product color?,Others,black
16/168a00e5.jpg,What is the main color?,Brown,brown
9d/9d0da430.jpg,What is it made of?,Polyester,polyester
d8/d89025e7.jpg,What is the item color?,Multi-colored,silver
3e/3e7bdc94.jpg,What is the brand?,Ravenna,unknown
81/813e033a.jpg,What style is the bed?,Double,modern
ee/ee8ee952.jpg,What is the case's color?,Others,gray
66/66f3a68c.jpg,What brand is it?,Solimo,apple
38/38cf00bd.jpg,What is the shoe material?,Leather,leather
66/66f3a68c.jpg,What is the brand?,Solimo,apple
85/85d094f1.jpg,What kind of market?,Whole,milk
29/29dc68a9.jpg,Is it patterned?,Yes,yes
2e/2e6f9a02.jpg,What kind of product is it?,Shoes,sandals
49/49b1b22b.jpg,What is the cover's color?,Others,black
4c/4c2e4820.jpg,What is the fabric?,Satin,suede
36/36cae1bf.jpg,What is the phone model?,A91,samsung galaxy s8
0e/0ed942d5.jpg,What is the print type?,3D,tulip
73/731b2b31.jpg,What is the cover style?,Hard,antelope canyon
66/66f3a68c.jpg,What type of product?,Case,phone case
93/9373e1ad.jpg,What is the toe style?,Round,round
ee/ee8ee952.jpg,What is the item color?,Others,gray
65/651cf789.jpg,Is it patterned?,Yes,yes
0f/0f25fd85.jpg,What is the style?,Advanced,advanced
36/36cae1bf.jpg,What type is this?,Case,optimal lift
5c/5c3d21ae.jpg,What is the material?,Chipboard,mdf
e6/e61ac4ee.jpg,What is the phone model?,LG,lg k10
af/afe8fa5d.jpg,What is the product type?,FINERING,ring
36/36cae1bf.jpg,What is the fit?,Snug,optimal
7f/7fad372e.jpg,Is it vegan?,Yes,yes
28/2898e85a.jpg,What color is it?,Blue,blue
8f/8fa048d3.jpg,What is the shoe color?,Navy,blue
66/66f3a68c.jpg,Is the design stylish?,Yes,yes
53/53fa3aff.jpg,What is the fabric?,Textile,camo
2f/2f357c87.jpg,What is the pattern?,Moon,butterfly
9d/9d350d8e.jpg,What is the mirror's material?,Metal,metal
49/49b1b22b.jpg,What is the model?,Oppo,optimal lift
7b/7bb3a5c4.jpg,What is the product type?,Case,phone case
cc/cc9ff710.jpg,What is the product type?,Bed,sheet set
66/66f3a68c.jpg,Is it 3D printed?,Yes,no
ad/adb7113e.jpg,What is the material?,Leather,leather
87/87dfb91d.jpg,What is the brand?,Solimo,lightweight
79/79015a2e.jpg,What brand is this?,Solimo,oppo
18/184a3de3.jpg,What is the product brand?,Prime,panama juice
5d/5d65ac53.jpg,Is it bead?,Yes,yes
66/66f3a68c.jpg,What is the case's color?,Others,white
66/66f3a68c.jpg,What is the brand?,Solimo,apple
de/debab63b.jpg,What is the model number?,10DAM081,210001
2f/2f357c87.jpg,What is the case's color?,Multicolor,blue
86/860cffcc.jpg,What is the product's brand?,Solimo,homelegance
1e/1e6dbb33.jpg,What color is it?,Red,red
17/1774fc10.jpg,What is it made of?,Aluminum,aluminum
87/87a01cdd.jpg,What is the case color?,Multicolor,white
e3/e35db5b1.jpg,What is the color?,Multicolor,yellow
4d/4db11e7d.jpg,What is the product type?,Shelf,glass shelf
8a/8a1b2503.jpg,What color is the filter?,White,white
51/515bd5d3.jpg,What is the case's type?,Hard,vivo y55l
00/00db081c.jpg,What is the color?,Black,black
eb/eb8d7cdb.jpg,What is the product type?,Grocery,whole wheat flour
49/49b1b22b.jpg,What is the print type?,3D,optimal lift
53/53e49ff9.jpg,What is the strength?,Maximum,2%
fb/fb4cd22c.jpg,Is it indoor or outdoor?,Outdoor,indoor
c0/c07e68f4.jpg,What is the brand?,AmazonBasics,baldwin
3a/3a2f1477.jpg,What is the shape?,Drum,"28.5"""
7e/7e32f03c.jpg,How many capsules?,Sixty,1
ee/ee8ee952.jpg,What is the color?,Others,white
47/47f0c738.jpg,What is the color?,Multi-colored,gray
5f/5fe29b98.jpg,What is the material?,PU,leather
47/47f0c738.jpg,What is the cover style?,Hard,single snap
69/691088cd.jpg,What is the product type?,Case,case
66/66989e01.jpg,What is the product?,Shoes,shoe
87/87167738.jpg,What is the product color?,Brass,white
c3/c31c5827.jpg,Is it vegetarian?,Yes,yes
66/66f3a68c.jpg,What is the design?,Sea,full access to device ports & buttons
89/89776630.jpg,What is the shoe color?,Black,black
4a/4a04bcb9.jpg,What is the product type?,Case,case
49/49b1b22b.jpg,What is the product's color?,Others,black
49/49b1b22b.jpg,What is the cover's color?,Others,black
66/66f3a68c.jpg,Is the design 3D?,Yes,no
d8/d87e51cf.jpg,Are ports accessible?,Yes,yes
c8/c8c0e117.jpg,What is the product brand?,AmazonBasics,amazon
b0/b0195b9c.jpg,What color is it?,Orange,orange
96/9659b3fc.jpg,What is the material?,Glass,glass
fb/fb3ddc1b.jpg,What is the style?,Point,pointed
1b/1b7f9de2.jpg,What is the product type?,Grocery,tincture
d6/d6505020.jpg,What is the brand?,Solimo,vivo
4a/4ac8f625.jpg,What is the brand?,Basic,basic care
33/33be7c9f.jpg,Is it a cover?,Yes,yes
ee/ee8ee952.jpg,What is it?,Cover,easy fit
9f/9f6f86ac.jpg,Which brand is this?,Solimo,optimal lift
2a/2af5eb88.jpg,What is it made of?,Plastic,single snap
ed/ed8a4492.jpg,Is it washable?,Yes,yes
3a/3a131bde.jpg,What is the product's brand?,Solimo,nature's answer
b2/b2c4119b.jpg,What is the product type?,Shoes,shoes
98/981b12f0.jpg,What is the product type?,Case,hybrid protection
ee/ee8ee952.jpg,Is the cover slim?,Yes,yes
79/798e9843.jpg,What is the product color?,Pink,pink
cb/cbf75ab7.jpg,What is the product type?,Boot,shoes
46/46ddc469.jpg,What is the boot style?,Knee-high,knee high
ee/ee8ee952.jpg,Is the case 3D?,Yes,yes
7a/7aba3742.jpg,What is the brand?,AmazonBasics,targus
08/080bf355.jpg,What is the shoe color?,Black,black
2f/2f357c87.jpg,What is the brand?,Solimo,note
62/62007a7f.jpg,What brand is this?,Skechers,skechers
85/85192c70.jpg,What is the product type?,Case,case
da/dad31dea.jpg,What is the product type?,Shoes,pump
d9/d9c47dce.jpg,What is the pattern?,Birds,love bird
66/66f3a68c.jpg,What type of product?,Case,phone case
e0/e0992722.jpg,What is the color?,White,white
2f/2f357c87.jpg,What is the case's color?,Multicolor,blue
2c/2c7915dd.jpg,What is the primary material?,Polyester,cotton
83/83defd5b.jpg,What number is printed below 'Q'?,10,100
2e/2e69ae7e.jpg,What is the phone case color?,Multicolor,pink and blue
ee/ee8ee952.jpg,What shape is this item?,Rectangular,rectangle
ee/ee8ee952.jpg,What is the phone model?,G8,easy fit
1f/1ffc869d.jpg,What is the main color?,White,white
66/66f3a68c.jpg,What is the phone brand?,Nokia,apple
46/46dfaa2d.jpg,What is the brand?,UMI,umi
74/743529fe.jpg,What kind of product is it?,Furniture,towel
10/10559c78.jpg,Is the case hard or soft?,Hard,hard
9e/9e7195ab.jpg,What is the item color?,Others,black
47/47f0c738.jpg,What is the brand?,Solimo,single snap
79/7932e153.jpg,What color is it?,Burgundy,red
49/49b1b22b.jpg,What is the main color?,Orange,black
ee/ee8ee952.jpg,What kind of design is it?,3D,easy fit
3d/3df32abf.jpg,What is the material?,Leather,leather
9c/9c178f0c.jpg,What is the style?,Modern,industrial
66/66f3a68c.jpg,Is the case for mobile?,Yes,yes
cb/cb19ee27.jpg,How many servings?,Fourteen,14
1d/1da03296.jpg,What is the brand?,Solimo,all ports accessible
d8/d87e51cf.jpg,Is it designer?,Yes,yes
49/49b1b22b.jpg,What is the pattern?,Printed,optimal lift
4d/4d0829dc.jpg,What kind of food is it?,Biscuits,small dog biscuits
f0/f0edbbde.jpg,What is the flower's color?,Pink,purple
f3/f3c3e15a.jpg,What's the shoe's material?,Leather,leather
67/6750fee5.jpg,What letter is displayed?,B,b
d4/d4c15384.jpg,What is the chair's style?,Transitional,modern
2f/2f39117a.jpg,What is the brand of this item?,Solimo,homestore
24/24acb84f.jpg,Is there a back?,No,no
fb/fb029505.jpg,How many donuts are there?,Twelve,6
1b/1bc58c88.jpg,How big is the jar?,Ounce,180
66/66f3a68c.jpg,What is the brand?,Solimo,apple
b1/b1c4e31d.jpg,Is it a hard case?,Yes,no
37/372c8163.jpg,Is it magnetic?,Yes,yes
6f/6fe458df.jpg,What is the brand?,Flavia,furla
15/15e886fa.jpg,What type of product is this?,Kitchen,knife
ef/ef05040f.jpg,What is the style?,Colorful,transparent sides
af/afda316e.jpg,What is the brand?,365,365
f5/f5387aab.jpg,What color is the cabbage?,Red,purple
ef/efea0326.jpg,What type of coffee is it?,Bean,colombia medium roast
d8/d89025e7.jpg,What type of case is it?,Phone,full access case
fc/fc2321fc.jpg,What is the style?,Classic,renewed
17/177e12e2.jpg,What shape is the napkin?,Square,square
ee/ee8ee952.jpg,What is the design?,Flower,easy fit
2f/2f357c87.jpg,Are butterflies visible?,Yes,yes
d2/d2ffbcdb.jpg,How many tablets are included?,Thirty-six,36
15/1547ece4.jpg,Are these reusable?,No,no
03/03cd2e64.jpg,What is the material of frame?,Pine,wood
17/171cc9f9.jpg,What is the brand name?,Solimo,oppo
49/49b1b22b.jpg,What is the phone model?,Oppo,iphone 6
2f/2f357c87.jpg,What is the product type?,Case,phone case
51/5174281f.jpg,What is the product brand?,Solimo,oppo
66/66f3a68c.jpg,What is the brand?,Solimo,apple
7a/7aa58714.jpg,What is it?,Case,phone case
20/20533b83.jpg,Is the product tear-free?,Yes,yes
54/54ba6526.jpg,What is the primary material?,Carpet,sisal
1d/1d8eeade.jpg,Is the mat heat resistant?,Yes,yes
82/82d88f17.jpg,What is the case's material?,Silicon,plastic
a7/a7796232.jpg,What is the material?,Leather,leather
96/96b494b1.jpg,What is the toe shape?,Round,round
94/94b663ad.jpg,What is the product type?,Stool,flooring
fc/fc5b609b.jpg,What kind of shoes?,Formal,oxford
87/87dfb91d.jpg,What is the phone model?,M31,lightweight
a6/a622d849.jpg,What is the product type?,Sauce,mayonnaise
ec/ec3c2e79.jpg,What is the item's shape?,U,cube
61/619c2ee6.jpg,What style is this?,Transitional,recliner
49/49b1b22b.jpg,What is the phone model?,LeEco,iphone 6
e4/e4f6de25.jpg,What is the shelf's color?,Brown/White,white
2f/2f357c87.jpg,What is the pattern?,Butterflies,butterfly
47/47f0c738.jpg,What is the model name?,Motorola,single snap
11/1159b0e3.jpg,What type of product?,Case,case
85/85192c70.jpg,What color is the case?,Multicolor,transparent
ef/efd562a1.jpg,What color are these shoes?,Pink,pink
48/48004108.jpg,What is the initial?,L,v
71/71b2abba.jpg,What kind of closure?,Lace-up,slip on
69/69127ed7.jpg,What is the item shape?,,square
da/dae3a2d5.jpg,What is the color?,Rose,rose gold
54/54bd34ff.jpg,What is the brand?,Solimo,samsung
2f/2f357c87.jpg,What is the brand?,Solimo,note
2a/2af5eb88.jpg,What type of case?,Hard,single snap
0d/0d9de546.jpg,Is it patterned?,Yes,yes
65/65946595.jpg,What type of toe?,Round,flavia
