image_path,question,answer,generated_answer
a4/a41aa7ce.jpg,What is the toe style?,Round,round
2b/2b22b945.jpg,Is it upholstered?,Yes,yes
2c/2cde2560.jpg,Is it patterned?,Yes,yes
44/44b9cf14.jpg,What is it?,Case,case
ee/ee8ee952.jpg,Is it hard or soft?,Hard,hard
61/61c91a7c.jpg,What is the item shape?,Irregular,rectangular
2a/2a091fb1.jpg,What is the case material?,Plastic,plastic
52/52f2292c.jpg,What is the bed's color?,Grey,white
fb/fbd33f0c.jpg,Are there fillers?,No,no
97/974900e3.jpg,What is the product type?,Home,home
bf/bf6be423.jpg,Is there a pattern?,Yes,yes
66/66f3a68c.jpg,What is the product type?,Case,case
47/47f0c738.jpg,What is the brand?,Solimo,solimo
cf/cfb0823d.jpg,What type of cover is it?,Back,hard
db/dbea71ec.jpg,What is it made of?,Leather,leather
49/49b1b22b.jpg,What is the brand?,Solimo,365
a8/a82efbf0.jpg,What is the print style?,3D,3d
67/67383307.jpg,What is the sofa's material?,Polyurethan,leather
49/49b1b22b.jpg,What is the item weight?,50,0.1
77/77c95574.jpg,What is the print design?,Perfume,3d
27/27c4324f.jpg,What color is this?,Red,brown
e8/e8a85aea.jpg,How many fins?,Seven,six
c7/c7bfda57.jpg,What is the toe style?,Round,round
ee/ee8ee952.jpg,For which phone?,OnePlus,samsung
bc/bc5fcc6d.jpg,What kind of snack?,Pretzel,grocery
49/49b1b22b.jpg,Is it glitter?,Yes,yes
2f/2f357c87.jpg,What is the pattern?,Butterflies,floral
9f/9f6f86ac.jpg,What is the brand?,Solimo,amazonbasics
ed/edc967d0.jpg,What color is this product?,Blue,blue
d4/d42014d1.jpg,What kind of shoe is this?,SHOES,sandal
1a/1a338595.jpg,What is the brand?,Solimo,solimo
e5/e544eb91.jpg,What type of light?,Ceiling,light
9b/9b0cc15e.jpg,What is the product type?,Case,case
63/635bb1d0.jpg,What is the model name?,iPhone,x2
66/66f3a68c.jpg,What type of case?,Back,hard
ee/ee8ee952.jpg,What is the cover's type?,Case,hard
12/1261757a.jpg,What is the pattern?,Watermelon,floral
85/85192c70.jpg,What is the case material?,Silicon,plastic
c6/c683a484.jpg,What brand is this?,365,365
30/30c51267.jpg,What color is it?,Black,black
ce/cebbcc2b.jpg,What is the brand?,AmazonBasics,solimo
f2/f2e87a1e.jpg,What is the main color?,White,white
04/04308956.jpg,What is the model?,355.2019,solimo
d9/d9998b71.jpg,What is the product's type?,GROCERY,grocery
85/852be865.jpg,What is the scarf's pattern?,Plaid,solid
ee/eea561fa.jpg,What is the bed color?,Mahogany,brown
85/85192c70.jpg,What is the primary material?,Silicon,plastic
53/53ffce66.jpg,What is the brand?,Solimo,solimo
d8/d89025e7.jpg,What is the product's material?,Plastic,plastic
16/164d3e29.jpg,What is the model's name?,Union,suede
58/586ced13.jpg,What is the brand name?,Vedaka,vedaka
b9/b9eca09c.jpg,What is the brand?,Amazon,amazon
b4/b4817c17.jpg,What brand is this?,Solimo,solimo
66/66f3a68c.jpg,What is its pattern?,Vector,floral
8b/8b6e7ce0.jpg,Does it have a controller?,Yes,yes
4b/4b06d96a.jpg,What is the toe shape?,Round,pointed
49/49b1b22b.jpg,What is the brand?,Solimo,365
2f/2f357c87.jpg,What is the pattern?,Stars,floral
d9/d963b3e9.jpg,What is the brand?,Solimo,solimo
6d/6d0c34c5.jpg,What is the product brand?,Vedaka,vedaka
7e/7e228217.jpg,What is the color of shoe?,Coffee,brown
fb/fbc1fe5c.jpg,What side minimizes glare?,Matte,left
32/32c4ff5c.jpg,What is the gel's volume?,32,ounce
2f/2f357c87.jpg,What is the brand?,Solimo,solimo
9f/9f6f86ac.jpg,What is the brand?,Solimo,amazonbasics
36/36cae1bf.jpg,What is the brand?,Solimo,amazonbasics
d8/d89025e7.jpg,Is it a cover?,Yes,yes
91/913c87f4.jpg,What is the design?,Butterflies,floral
09/0946c464.jpg,What is the product type?,Supplies,grocery
f2/f2c60dc6.jpg,What is the product style?,Portable,contemporary
47/47f0c738.jpg,What is the case brand?,Solimo,solimo
5e/5e91115f.jpg,What is item shape?,Rectangular,rectangular
c7/c7b5925f.jpg,What is the item's type? ,Case,case
47/47f0c738.jpg,What is the case material?,Plastic,plastic
bc/bce7c3a0.jpg,What kind of shoe is this?,Sandal,shoes
55/55132798.jpg,What are these?,Curtains,pads
ee/ee8ee952.jpg,Is it a hard case?,Yes,yes
8d/8dc96fde.jpg,What flavor is this?,Lemon,lemon
ee/ee8ee952.jpg,What brand is this case?,Solimo,solimo
70/70e5e9db.jpg,What brand is it?,AmazonBasics,amazonbasics
2f/2f357c87.jpg,Is it printed?,Yes,yes
19/199c6ff6.jpg,What is the shoe style?,Flat,running
49/49b1b22b.jpg,Is it hard?,Yes,yes
ee/ee8ee952.jpg,What is the brand?,Solimo,solimo
b2/b24265a1.jpg,What is the label color?,White,white
49/49b1b22b.jpg,What is the brand?,Solimo,365
0f/0fa84efd.jpg,What is the case's color?,Multi,multicolor
2f/2f357c87.jpg,What is the model name?,X8,m31
f4/f4e15cda.jpg,What is the main material?,Suede,leather
42/42fbabf1.jpg,What brand is this?,Solimo,solimo
9d/9d54038d.jpg,What is the brand?,Ravenna,rivet
49/49b1b22b.jpg,What type is this?,Case,grocery
85/85192c70.jpg,What is the brand?,Solimo,solimo
c1/c183ddad.jpg,What is the product's color?,White,white
53/53837663.jpg,What is the product type?,Holder,sofa
46/46ea5b0f.jpg,What is it made by?,Market,amazon
f5/f5521101.jpg,What is the pattern?,Texture,floral
47/47f0c738.jpg,What's the design printed?,Heart,flowers
49/492b104e.jpg,Is the case for phones?,Yes,yes
99/99a2861b.jpg,What is the item weight?,50,50
be/be4406e4.jpg,What color is it?,White,white
93/93db547e.jpg,What is the product type?,Case,case
8d/8db0c021.jpg,What brand is this?,206,find
59/592175d0.jpg,What type of product is this?,Bread,grocery
ec/ecfc672b.jpg,What is the fabric?,Polyester,leather
0d/0d5ef70c.jpg,What is the color of base?,Black,black
2c/2cd24501.jpg,Are there tassels?,Yes,yes
94/94cec72a.jpg,What is the handbag's color?,Pink,pink
f6/f6630d2c.jpg,Is it adjustable?,Yes,yes
9b/9bb6a97a.jpg,What is the ring's brand?,Amazon,amazon
43/43c38f68.jpg,What is the toe style?,Pointed,round
d9/d9ffc2e8.jpg,What color is the frame?,Gray,black
0c/0c30b6ef.jpg,What is the item shape?,Square,rectangular
b5/b56c54a5.jpg,What is the oil weight?,5W-30,10w-40
36/36cae1bf.jpg,What is the case material?,Plastic,plastic
49/49b1b22b.jpg,What is the case pattern?,Owl,floral
ee/ee8ee952.jpg,What is the primary color?,Multi,multicolor
b5/b504720c.jpg,What is the brand?,Solimo,solimo
d8/d87e51cf.jpg,What is the brand?,Solimo,solimo
b1/b1e943d0.jpg,What is the brand?,Vedaka,amazon
66/66f3a68c.jpg,What kind of print?,3D,3d
48/48ab91eb.jpg,What is the case's color?,Others,multicolor
66/66f3a68c.jpg,Is it 3D?,Yes,yes
49/49b1b22b.jpg,What is the brand?,Solimo,365
de/dece6bae.jpg,What is the model?,Spano,sling
be/bed36288.jpg,What is the product type?,Case,case
e0/e0d311af.jpg,What is the glass style?,Rocks,standard
05/053c3c49.jpg,What is the shoe's color?,Navy,navy
f5/f5a59829.jpg,What type of case is this?,Back,hard
46/4690fbe6.jpg,What brand is it?,Solimo,solimo
0c/0c7fbc1d.jpg,Is the phone case glittery?,Yes,yes
49/49b1b22b.jpg,Is it 3D printed?,Yes,yes
83/83445768.jpg,What is the brand?,Bourge,solimo
46/462d27dd.jpg,What is the design?,Love,heart
37/3732a837.jpg,What is the brand?,find,find
54/542e4b12.jpg,What shape is this?,Cube,rectangular
64/64ed1db9.jpg,What kind of oil is it?,Olive,olive
49/49b1b22b.jpg,What is the product color?,Others,black
16/168a00e5.jpg,What is the main color?,Brown,pink
9d/9d0da430.jpg,What is it made of?,Polyester,leather
d8/d89025e7.jpg,What is the item color?,Multi-colored,multicolor
3e/3e7bdc94.jpg,What is the brand?,Ravenna,amazonbasics
81/813e033a.jpg,What style is the bed?,Double,queen
ee/ee8ee952.jpg,What is the case's color?,Others,multicolor
66/66f3a68c.jpg,What brand is it?,Solimo,solimo
38/38cf00bd.jpg,What is the shoe material?,Leather,leather
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
85/85d094f1.jpg,What kind of market?,Whole,whole
29/29dc68a9.jpg,Is it patterned?,Yes,yes
2e/2e6f9a02.jpg,What kind of product is it?,Shoes,shoes
49/49b1b22b.jpg,What is the cover's color?,Others,black
4c/4c2e4820.jpg,What is the fabric?,Satin,leather
36/36cae1bf.jpg,What is the phone model?,A91,iphone
0e/0ed942d5.jpg,What is the print type?,3D,3d
73/731b2b31.jpg,What is the cover style?,Hard,hard
66/66f3a68c.jpg,What type of product?,Case,case
93/9373e1ad.jpg,What is the toe style?,Round,round
ee/ee8ee952.jpg,What is the item color?,Others,others
65/651cf789.jpg,Is it patterned?,Yes,yes
0f/0f25fd85.jpg,What is the style?,Advanced,pack
36/36cae1bf.jpg,What type is this?,Case,grocery
5c/5c3d21ae.jpg,What is the material?,Chipboard,wood
e6/e61ac4ee.jpg,What is the phone model?,LG,vivo
af/afe8fa5d.jpg,What is the product type?,FINERING,necklace
36/36cae1bf.jpg,What is the fit?,Snug,easy
7f/7fad372e.jpg,Is it vegan?,Yes,yes
28/2898e85a.jpg,What color is it?,Blue,blue
8f/8fa048d3.jpg,What is the shoe color?,Navy,black
66/66f3a68c.jpg,Is the design stylish?,Yes,yes
53/53fa3aff.jpg,What is the fabric?,Textile,polyester
2f/2f357c87.jpg,What is the pattern?,Moon,floral
9d/9d350d8e.jpg,What is the mirror's material?,Metal,glass
49/49b1b22b.jpg,What is the model?,Oppo,m31
7b/7bb3a5c4.jpg,What is the product type?,Case,case
cc/cc9ff710.jpg,What is the product type?,Bed,home
66/66f3a68c.jpg,Is it 3D printed?,Yes,yes
ad/adb7113e.jpg,What is the material?,Leather,leather
87/87dfb91d.jpg,What is the brand?,Solimo,amazonbasics
79/79015a2e.jpg,What brand is this?,Solimo,solimo
18/184a3de3.jpg,What is the product brand?,Prime,amazon
5d/5d65ac53.jpg,Is it bead?,Yes,yes
66/66f3a68c.jpg,What is the case's color?,Others,multicolor
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
de/debab63b.jpg,What is the model number?,10DAM081,122111
2f/2f357c87.jpg,What is the case's color?,Multicolor,multicolor
86/860cffcc.jpg,What is the product's brand?,Solimo,amazonbasics
1e/1e6dbb33.jpg,What color is it?,Red,black
17/1774fc10.jpg,What is it made of?,Aluminum,steel
87/87a01cdd.jpg,What is the case color?,Multicolor,multicolor
e3/e35db5b1.jpg,What is the color?,Multicolor,others
4d/4db11e7d.jpg,What is the product type?,Shelf,hardware
8a/8a1b2503.jpg,What color is the filter?,White,white
51/515bd5d3.jpg,What is the case's type?,Hard,hard
00/00db081c.jpg,What is the color?,Black,black
eb/eb8d7cdb.jpg,What is the product type?,Grocery,grocery
49/49b1b22b.jpg,What is the print type?,3D,3d
53/53e49ff9.jpg,What is the strength?,Maximum,maximum
fb/fb4cd22c.jpg,Is it indoor or outdoor?,Outdoor,indoor
c0/c07e68f4.jpg,What is the brand?,AmazonBasics,amazonbasics
3a/3a2f1477.jpg,What is the shape?,Drum,drum
7e/7e32f03c.jpg,How many capsules?,Sixty,sixty
ee/ee8ee952.jpg,What is the color?,Others,multicolor
47/47f0c738.jpg,What is the color?,Multi-colored,multicolor
5f/5fe29b98.jpg,What is the material?,PU,leather
47/47f0c738.jpg,What is the cover style?,Hard,designer
69/691088cd.jpg,What is the product type?,Case,shoes
66/66989e01.jpg,What is the product?,Shoes,grocery
87/87167738.jpg,What is the product color?,Brass,blue
c3/c31c5827.jpg,Is it vegetarian?,Yes,yes
66/66f3a68c.jpg,What is the design?,Sea,printed
89/89776630.jpg,What is the shoe color?,Black,black
4a/4a04bcb9.jpg,What is the product type?,Case,case
49/49b1b22b.jpg,What is the product's color?,Others,black
49/49b1b22b.jpg,What is the cover's color?,Others,black
66/66f3a68c.jpg,Is the design 3D?,Yes,yes
d8/d87e51cf.jpg,Are ports accessible?,Yes,yes
c8/c8c0e117.jpg,What is the product brand?,AmazonBasics,amazonbasics
b0/b0195b9c.jpg,What color is it?,Orange,red
96/9659b3fc.jpg,What is the material?,Glass,glass
fb/fb3ddc1b.jpg,What is the style?,Point,contemporary
1b/1b7f9de2.jpg,What is the product type?,Grocery,grocery
d6/d6505020.jpg,What is the brand?,Solimo,solimo
4a/4ac8f625.jpg,What is the brand?,Basic,amazonbasics
33/33be7c9f.jpg,Is it a cover?,Yes,yes
ee/ee8ee952.jpg,What is it?,Cover,case
9f/9f6f86ac.jpg,Which brand is this?,Solimo,amazonbasics
2a/2af5eb88.jpg,What is it made of?,Plastic,plastic
ed/ed8a4492.jpg,Is it washable?,Yes,yes
3a/3a131bde.jpg,What is the product's brand?,Solimo,365
b2/b2c4119b.jpg,What is the product type?,Shoes,shoes
98/981b12f0.jpg,What is the product type?,Case,case
ee/ee8ee952.jpg,Is the cover slim?,Yes,yes
79/798e9843.jpg,What is the product color?,Pink,multicolor
cb/cbf75ab7.jpg,What is the product type?,Boot,shoes
46/46ddc469.jpg,What is the boot style?,Knee-high,chelsea
ee/ee8ee952.jpg,Is the case 3D?,Yes,yes
7a/7aba3742.jpg,What is the brand?,AmazonBasics,rivet
08/080bf355.jpg,What is the shoe color?,Black,black
2f/2f357c87.jpg,What is the brand?,Solimo,solimo
62/62007a7f.jpg,What brand is this?,Skechers,find
85/85192c70.jpg,What is the product type?,Case,case
da/dad31dea.jpg,What is the product type?,Shoes,shoes
d9/d9c47dce.jpg,What is the pattern?,Birds,love
66/66f3a68c.jpg,What type of product?,Case,case
e0/e0992722.jpg,What is the color?,White,white
2f/2f357c87.jpg,What is the case's color?,Multicolor,multicolor
2c/2c7915dd.jpg,What is the primary material?,Polyester,leather
83/83defd5b.jpg,What number is printed below 'Q'?,10,100
2e/2e69ae7e.jpg,What is the phone case color?,Multicolor,multicolor
ee/ee8ee952.jpg,What shape is this item?,Rectangular,rectangular
ee/ee8ee952.jpg,What is the phone model?,G8,iphone
1f/1ffc869d.jpg,What is the main color?,White,black
66/66f3a68c.jpg,What is the phone brand?,Nokia,samsung
46/46dfaa2d.jpg,What is the brand?,UMI,umi
74/743529fe.jpg,What kind of product is it?,Furniture,sofa
10/10559c78.jpg,Is the case hard or soft?,Hard,hard
9e/9e7195ab.jpg,What is the item color?,Others,others
47/47f0c738.jpg,What is the brand?,Solimo,solimo
79/7932e153.jpg,What color is it?,Burgundy,brown
49/49b1b22b.jpg,What is the main color?,Orange,black
ee/ee8ee952.jpg,What kind of design is it?,3D,printed
3d/3df32abf.jpg,What is the material?,Leather,leather
9c/9c178f0c.jpg,What is the style?,Modern,modern
66/66f3a68c.jpg,Is the case for mobile?,Yes,yes
cb/cb19ee27.jpg,How many servings?,Fourteen,two
1d/1da03296.jpg,What is the brand?,Solimo,solimo
d8/d87e51cf.jpg,Is it designer?,Yes,yes
49/49b1b22b.jpg,What is the pattern?,Printed,floral
4d/4d0829dc.jpg,What kind of food is it?,Biscuits,grocery
f0/f0edbbde.jpg,What is the flower's color?,Pink,pink
f3/f3c3e15a.jpg,What's the shoe's material?,Leather,leather
67/6750fee5.jpg,What letter is displayed?,B,s
d4/d4c15384.jpg,What is the chair's style?,Transitional,modern
2f/2f39117a.jpg,What is the brand of this item?,Solimo,amazonbasics
24/24acb84f.jpg,Is there a back?,No,yes
fb/fb029505.jpg,How many donuts are there?,Twelve,six
1b/1bc58c88.jpg,How big is the jar?,Ounce,ounce
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
b1/b1c4e31d.jpg,Is it a hard case?,Yes,yes
37/372c8163.jpg,Is it magnetic?,Yes,yes
6f/6fe458df.jpg,What is the brand?,Flavia,flavia
15/15e886fa.jpg,What type of product is this?,Kitchen,accessory
ef/ef05040f.jpg,What is the style?,Colorful,professional
af/afda316e.jpg,What is the brand?,365,365
f5/f5387aab.jpg,What color is the cabbage?,Red,green
ef/efea0326.jpg,What type of coffee is it?,Bean,ground
d8/d89025e7.jpg,What type of case is it?,Phone,hard
fc/fc2321fc.jpg,What is the style?,Classic,contemporary
17/177e12e2.jpg,What shape is the napkin?,Square,rectangular
ee/ee8ee952.jpg,What is the design?,Flower,printed
2f/2f357c87.jpg,Are butterflies visible?,Yes,yes
d2/d2ffbcdb.jpg,How many tablets are included?,Thirty-six,120
15/1547ece4.jpg,Are these reusable?,No,yes
03/03cd2e64.jpg,What is the material of frame?,Pine,wood
17/171cc9f9.jpg,What is the brand name?,Solimo,solimo
49/49b1b22b.jpg,What is the phone model?,Oppo,iphone
2f/2f357c87.jpg,What is the product type?,Case,case
51/5174281f.jpg,What is the product brand?,Solimo,solimo
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
7a/7aa58714.jpg,What is it?,Case,case
20/20533b83.jpg,Is the product tear-free?,Yes,yes
54/54ba6526.jpg,What is the primary material?,Carpet,metal
1d/1d8eeade.jpg,Is the mat heat resistant?,Yes,yes
82/82d88f17.jpg,What is the case's material?,Silicon,silicon
a7/a7796232.jpg,What is the material?,Leather,leather
96/96b494b1.jpg,What is the toe shape?,Round,pointed
94/94b663ad.jpg,What is the product type?,Stool,sofa
fc/fc5b609b.jpg,What kind of shoes?,Formal,shoes
87/87dfb91d.jpg,What is the phone model?,M31,iphone
a6/a622d849.jpg,What is the product type?,Sauce,grocery
ec/ec3c2e79.jpg,What is the item's shape?,U,rectangular
61/619c2ee6.jpg,What style is this?,Transitional,modern
49/49b1b22b.jpg,What is the phone model?,LeEco,iphone
e4/e4f6de25.jpg,What is the shelf's color?,Brown/White,brown
2f/2f357c87.jpg,What is the pattern?,Butterflies,floral
47/47f0c738.jpg,What is the model name?,Motorola,m31
11/1159b0e3.jpg,What type of product?,Case,case
85/85192c70.jpg,What color is the case?,Multicolor,multicolor
ef/efd562a1.jpg,What color are these shoes?,Pink,white
48/48004108.jpg,What is the initial?,L,s
71/71b2abba.jpg,What kind of closure?,Lace-up,lace
69/69127ed7.jpg,What is the item shape?,,rectangular
da/dae3a2d5.jpg,What is the color?,Rose,rose
54/54bd34ff.jpg,What is the brand?,Solimo,solimo
2f/2f357c87.jpg,What is the brand?,Solimo,solimo
2a/2af5eb88.jpg,What type of case?,Hard,hard
0d/0d9de546.jpg,Is it patterned?,Yes,yes
65/65946595.jpg,What type of toe?,Round,pointed
be/be58f2e6.jpg,What is the brand name?,Stone,rivet
2f/2f357c87.jpg,What is the brand?,Solimo,solimo
cd/cd00639a.jpg,What is the shoe style?,Casual,sneakers
66/66f3a68c.jpg,What type of case is it?,Hard,hard
ee/ee8ee952.jpg,Is it hard?,Yes,yes
bb/bb2198be.jpg,Is it a promise ring?,Yes,yes
ac/ac179216.jpg,What material is it?,Basic,plastic
66/66f3a68c.jpg,What is the item's color?,Multi,others
5f/5f3550eb.jpg,What type of case is this?,Hard,hard
7f/7fde52c3.jpg,What kind of animal is featured?,Cow,dog
b7/b722397a.jpg,What is the product type?,Case,case
22/226e39b0.jpg,What is the phone model?,Honor,samsung
d8/d87e51cf.jpg,What is the phone model?,Reno,samsung
44/44ca0e12.jpg,What color are the shoes?,Brown,brown
ee/ee8ee952.jpg,What type of product is this?,Case,case
ee/ee8ee952.jpg,What phone is it for?,iPhone,samsung
9e/9eb555dd.jpg,What is the metal?,Gold,silver
52/523458c0.jpg,What is the boot's brand?,The,find
bd/bd3364d0.jpg,Is it flexible?,Yes,yes
2f/2f357c87.jpg,What is on the case?,Butterflies,flowers
8e/8e37d4dd.jpg,What is the product type?,Shoes,shoes
a9/a988e01c.jpg,What is the outer material?,Leather,synthetic
48/4828ac0a.jpg,What is the print type?,3D,3d
9f/9f6f86ac.jpg,Is it hard?,Yes,yes
ee/ee8ee952.jpg,What is the item type?,Case,case
be/bea81f90.jpg,How many pieces?,Six,three
1c/1c988aac.jpg,What is the product brand?,365,amazonbasics
2a/2af5eb88.jpg,What is the case pattern?,Gitar,heart
54/54e2616e.jpg,Is it for iPhone?,Yes,yes
ee/ee8ee952.jpg,What is the cover's style?,Slim,designer
e7/e74363ac.jpg,What is the product's material?,Plastic,plastic
4f/4f3ac998.jpg,What brand is it?,Whole,365
09/09b42a05.jpg,What is phone model?,Samsung,nokia
2a/2af5eb88.jpg,What is the case's color?,Multicolor,multicolor
85/85d7bbe7.jpg,What is the color?,Others,others
ee/ee8ee952.jpg,What brand is this?,Solimo,solimo
5d/5de8e8f4.jpg,What color is it?,Black,black
d7/d70a9305.jpg,What brand is it?,Solimo,solimo
be/bef67d6a.jpg,Is the dressing organic?,Yes,yes
66/66f3a68c.jpg,What type of case is it?,Hard,hard
ea/ea3ff3cf.jpg,What is the primary material?,Fabric,wood
85/85192c70.jpg,Is the case soft?,Yes,yes
9b/9ba3e8b1.jpg,What fibers are used?,Wool,cotton
85/85192c70.jpg,What brand is it?,Solimo,solimo
3f/3f882802.jpg,What is the product type?,PET_SUPPLIES,sofa
47/47f0c738.jpg,What is the case material?,Plastic,plastic
49/49b1b22b.jpg,What is this item?,Case,grocery
49/49b1b22b.jpg,What is the material?,Hard,plastic
66/66f3a68c.jpg,What kind of print?,3D,3d
49/49b1b22b.jpg,What type of case?,Hard,hard
2f/2f357c87.jpg,What is the case material?,Silicone,silicon
56/56402d26.jpg,What is the shoe's color?,Grey,grey
66/66f3a68c.jpg,What is the product type?,Case,case
7b/7b00fcda.jpg,What is the style?,90s,contemporary
73/73118bf9.jpg,What is the product type?,Case,case
f1/f1998c07.jpg,What is the pattern?,Solid,solid
ee/ee8ee952.jpg,What type of case is this?,Hard,hard
2b/2b592c84.jpg,What is it a cover for?,Motorola,phone
b0/b0f6845e.jpg,What is the primary material?,Silicone,silicon
66/66f3a68c.jpg,What type of case is it?,Hard,hard
e4/e402cd37.jpg,What is the style?,Gold,contemporary
32/32db298c.jpg,What is the primary color?,Black,black
34/3431ef2e.jpg,What is the outer material?,Canvas,mesh
fe/fe236468.jpg,What is the item shape?,Rectangle,rectangular
39/398e213f.jpg,What is the product's brand?,AmazonBasics,amazonbasics
47/47f0c738.jpg,What is the case's color?,Multi,multicolor
5c/5c8bfd1e.jpg,What is the case's style?,Designer,pattern
cf/cfbc9fa8.jpg,What is the shoe color?,Blue,black
e5/e5ebedc2.jpg,What is the style?,Slip-on,sling
2f/2f357c87.jpg,What is the case color?,Multicolor,multicolor
39/3911535c.jpg,What is the case material?,Silicon,plastic
fe/fe87fa37.jpg,What kind of shoes?,Running,shoes
36/360c00fe.jpg,What is frame material?,Wood,wood
12/12984008.jpg,What is the main color?,White,white
ee/ee8ee952.jpg,Is it 3D printed?,Yes,yes
66/66f3a68c.jpg,What is its style?,Printed,designer
46/460b93a1.jpg,Is it machine washable?,Yes,yes
c7/c795b882.jpg,What is the shape?,Rectangular,rectangular
ee/ee8ee952.jpg,What is the phone's brand?,Lenovo,samsung
a8/a88cc0ab.jpg,What is the phone model?,Huawei,nokia
46/467a36f2.jpg,What is the product type?,EARRING,accessory
3b/3b9f4879.jpg,What is the closure type?,Lace-Up,lace
66/661aad36.jpg,What material is it?,Silicon,silicon
47/47f0c738.jpg,What is the product type?,Case,case
ac/ac8c668c.jpg,Are eggs processed?,Yes,yes
49/49ae0051.jpg,What brand is this?,Solimo,solimo
36/36b05e11.jpg,What is the brand?,Pinzon,amazonbasics
85/85192c70.jpg,What brand is this?,Solimo,solimo
f3/f3fbd025.jpg,Is it handmade?,Yes,yes
d8/d89025e7.jpg,Is it a designer item?,Yes,yes
b1/b184ac49.jpg,What is the pattern?,Mustaches,floral
2f/2f357c87.jpg,What is the phone case's brand?,Solimo,solimo
a2/a221afbb.jpg,What type of oven?,Microwave,oven
93/939bcd32.jpg,What is the bed style?,Full,modern
5b/5bf8e494.jpg,What is the outer material?,Polyester,synthetic
85/85192c70.jpg,What is the phone model?,Honor,realme
c0/c09fd534.jpg,What is the rug's style?,Modern,modern
25/2556a927.jpg,What is the brand?,Solimo,solimo
ee/ee8c8c6b.jpg,What is the brand?,Solimo,solimo
f5/f5d83856.jpg,What is the brand?,Solimo,solimo
3a/3a386b7b.jpg,What is the sofa material?,Stoff,leather
c2/c21d07cb.jpg,What is the case material?,Plastic,plastic
89/8925da33.jpg,What color are these sandals?,Orange,brown
4b/4b55bd85.jpg,What type of case is it?,Hard,designer
23/23cf7fed.jpg,What type of supplement?,Nutritional,protein
76/76b716c6.jpg,What is the product type?,Furniture,shelf
66/66ecb714.jpg,What is the case's color?,Multicolor,multicolor
dc/dc97d3ab.jpg,What is the toe shape?,Square,pointed
d8/d87e51cf.jpg,What is it made of?,Plastic,plastic
1b/1b1e42bd.jpg,Are they rechargeable?,Yes,yes
82/826fad98.jpg,What kind of meat is it?,Beef,pork
c4/c47a5bc4.jpg,What is the product's brand?,Pinzon,amazonbasics
66/66f3a68c.jpg,What is the brand?,Solimo,solimo
a5/a5aaa74a.jpg,What is the bag material?,Jute,leather
ee/ee8ee952.jpg,What is the print type?,3D,3d
49/49b1b22b.jpg,What is the brand?,Solimo,365
d8/d87e51cf.jpg,What is the color?,Multicolor,multicolor
ee/ee8ee952.jpg,What's the case's color?,Others,multicolor
f4/f4cbc136.jpg,Is the cover patterned?,Yes,yes
1a/1aa30f6b.jpg,What is the case's color?,Blue,blue
4e/4e5bac99.jpg,What's the case's color?,Multi,others
36/36e2985e.jpg,What is the product type?,Case,case
6b/6b6d14bc.jpg,What is the brand?,AmazonCommercial,amazonbasics
de/deaa8b1b.jpg,What is the weight?,Ounces,100g
ee/ee8ee952.jpg,Is it 3D printed?,Yes,yes
53/53caa589.jpg,What is the product type?,Desk,desk
87/87dfb91d.jpg,What is the case pattern?,Heart,floral
85/85192c70.jpg,What is the product's color?,Multicolor,multicolor
aa/aac582b9.jpg,What type of product is it?,Case,case
2f/2f357c87.jpg,What is the brand?,Solimo,solimo
9e/9e950023.jpg,What is the product type?,Case,case
17/172d348f.jpg,What kind of case is this?,Hard,hard
1a/1aeb2825.jpg,What shape is the item?,Plain,rectangular
80/800b10a2.jpg,What is the product's type?,Shoes,shoes
ff/ff278385.jpg,What color are the clips?,White,white
ee/ee8ee952.jpg,What is the color?,Others,multicolor
85/85192c70.jpg,What is the product type?,Case,case
8d/8d97c6bc.jpg,Is it framed?,No,yes
c7/c741632b.jpg,What is the item height in inches?,62,36
19/192d1c41.jpg,What is the case's brand?,Solimo,solimo
7e/7e573b6f.jpg,What is the bag's pattern?,Rippled,floral
dd/dd12bac8.jpg,What is the upper material?,Leather,leather
85/85192c70.jpg,What is the case material?,Silicon,plastic
2f/2f357c87.jpg,Is it hard or soft?,Soft,hard
06/068b9c64.jpg,What nut is included?,Cashews,almonds
66/66f3a68c.jpg,What is the color?,Others,others
ee/ee8ee952.jpg,What is the cover's color?,Multi,multicolor
ee/ee8ee952.jpg,Is it hard?,Yes,yes
11/11572d79.jpg,What is the brand?,Modern,rivet
d5/d50cda6c.jpg,What is the color?,Others,others
49/4974ca2a.jpg,What is the product type?,Shoes,shoes
81/81e10eea.jpg,What is the primary color?,Blue,black
ba/ba1fb577.jpg,What is the shoe's material?,Leather,leather
e7/e7864ce9.jpg,What is the brand?,Solimo,solimo
69/696202d0.jpg,What is the mop's color?,Red,brown
3c/3cbb2217.jpg,What is the brand?,Amazon,amazon
df/dfd168fd.jpg,What type of cup is this?,Drinking,drinking
c1/c1abb6b7.jpg,What is the product type?,Sandal,shoes
ee/ee8ee952.jpg,What is the cover pattern?,Sand,floral
d3/d3d592fa.jpg,What is the case's pattern?,Umbrella,floral
aa/aa436769.jpg,What is the product?,Case,case
2c/2c493a79.jpg,Is battery included?,Yes,yes
4f/4ff91316.jpg,What style is it?,Self-Adhering,professional
